available_samples_ready	common_name	desc	family	family_representative	family_representative_link	genome_notes	genus	infra_epithet	lab_work_status	marked_done	material_status	order_group	prefix	project_code	sample_count	scientific_name	sequencing_material_status_updated_at	sequencing_status	species_id	submitted_gals	taxon_group	taxon_id	taxon_uri	tissue_depleted	tissue_status	sequencing_status_simple	sequencing_status_dtol	sequencing_status_asg	sequencing_status_ergapi	sequencing_status_vgp	sequencing_status_blax	sequencing_status_durb	sequencing_status_rnd	sequencing_status_lawn	sequencing_status_berri	sequencing_status_meier	sequencing_status_misk	sample_collected	sample_acquired	in_progress
Yes	Yellow-line quaker	ACCEPTED	Noctuidae				Agrochola		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:41:20.448618'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:28:34.38648'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:41:20.448618'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-02-01T12:48:47.039205'}]			Lepidoptera	ilAgrMaci	['DTOL']	6	Agrochola macilenta		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:36.436902', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-12-19T21:19:43.760984', 'status': 'COMPLETE'}, {'name': 'RNASEQ', 'updated_at': '2022-02-01T12:48:47.039205', 'status': 'IN_PROGRESS'}, {'name': '10X', 'updated_at': '2021-12-19T21:25:45.147631', 'status': 'COMPLETE'}]	1546	UNIVERSITY OF OXFORD	Arthropoda	987872			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	spring fieldcap	ACCEPTED	Strophariaceae				Agrocybe		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-29T14:02:13.994154'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:18.899711'}]			Agaricales	gfAgrPrae	['DTOL']	3	Agrocybe praecox		[{'name': 'HIC', 'updated_at': '2022-11-25T20:00:18.937419', 'status': 'IN_PROGRESS'}]	4270	ROYAL BOTANIC GARDENS KEW	Basidiomycota	71668		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	corn cockle	ACCEPTED	Caryophyllaceae				Agrostemma		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:07:01.844146'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:54:41.363'}]			Caryophyllales	dcAgrGith	['DTOL']	8	Agrostemma githago		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:07.091191', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-11-24T23:54:41.363', 'status': 'IN_PROGRESS'}]	1964	ROYAL BOTANIC GARDENS KEW	Tracheophyta	39848		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Common Bent	ACCEPTED	Poaceae				Agrostis		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-02-17T00:00:00'}]			Poales	lpAgrCapi	['DTOL']	10	Agrostis capillaris			2386	ROYAL BOTANIC GARDEN EDINBURGH,ROYAL BOTANIC GARDENS KEW	Tracheophyta	204232			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes		ACCEPTED	Poaceae				Agrostis		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:23:13.46785'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:06:49.146766'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-10-03T15:35:19.578568'}]			Poales	lpAgrStol	['DTOL']	4	Agrostis stolonifera		[{'name': 'HIC', 'updated_at': '2022-06-08T10:30:06.447443', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-10-04T11:06:49.178823', 'status': 'IN_PROGRESS'}]	2420	ROYAL BOTANIC GARDENS KEW	Tracheophyta	63632		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	black cutworm moth	ACCEPTED	Noctuidae				Agrotis		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:53.382057'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-07-26T14:55:17.2981'}]			Lepidoptera	ilAgrIpsi	['DTOL']	3	Agrotis ipsilon		[{'name': 'PACBIO', 'updated_at': '2022-10-04T11:07:53.416318', 'status': 'IN_PROGRESS'}]	2280	UNIVERSITY OF OXFORD	Arthropoda	56364			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Shuttle-shaped dart	ACCEPTED	Noctuidae				Agrotis		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:29:13.34093'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:14:46.991493'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:29:13.34093'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-21T12:25:35.252483'}]			Lepidoptera	ilAgrPuta	['DTOL']	7	Agrotis puta		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:10.925333', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-12-19T21:19:03.727294', 'status': 'COMPLETE'}, {'name': '10X', 'updated_at': '2021-12-19T21:23:55.882764', 'status': 'COMPLETE'}]	1022	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1857961			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Elateridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28195168%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Agrypnus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:30:18.439616'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:04:40.960036'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:30:18.439616'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-02-01T12:48:41.02354'}]			Coleoptera	icAgrMuri	['DTOL']	11	Agrypnus murinus		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:17.706903', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-12-19T21:19:07.020136', 'status': 'COMPLETE'}, {'name': 'RNASEQ', 'updated_at': '2022-10-05T14:00:39.469788', 'status': 'COMPLETE'}, {'name': '10X', 'updated_at': '2021-12-19T21:24:34.875712', 'status': 'COMPLETE'}]	897	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	195168			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Black scour weed	ACCEPTED	Ahnfeltiaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2828023%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Ahnfeltia		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-03-30T00:00:00'}]			Ahnfeltiales	urAhnPlic	['DTOL']	9	Ahnfeltia plicata			3176	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	28023			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	Tree of heaven	ACCEPTED	Simaroubaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2823810%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Ailanthus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-25T19:12:30.255778'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:09:50.527271'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:42:05.302188'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-02-01T12:48:39.687347'}]			Sapindales	drAilAlti	['DTOL']	8	Ailanthus altissima		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:43.390848', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-03-17T15:35:26.072086', 'status': 'COMPLETE'}, {'name': 'RNASEQ', 'updated_at': '2022-10-05T14:02:17.196465', 'status': 'COMPLETE'}, {'name': '10X', 'updated_at': '2021-12-19T21:25:11.460277', 'status': 'COMPLETE'}]	529	ROYAL BOTANIC GARDENS KEW	Streptophyta	23810		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	bugle	ACCEPTED	Lamiaceae				Ajuga		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:11.610317'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:59.745137'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-11-23T14:10:37.052148'}]			Lamiales	daAjuRept	['DTOL']	3	Ajuga reptans		[{'name': 'HIC', 'updated_at': '2022-11-03T12:40:03.640035', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:59.782715', 'status': 'IN_PROGRESS'}]	3995	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	38596		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Atlantic wakame	ACCEPTED	Alariaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%282889%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Alaria		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:25:32.640236'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:37.241291'}]			Laminariales	uoAlaEscu	['DTOL']	10	Alaria esculenta		[{'name': 'HIC', 'updated_at': '2022-06-24T03:03:36.679393', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-10-04T11:41:51.441924', 'status': 'COMPLETE'}]	3489	MARINE BIOLOGICAL ASSOCIATION	Ochrophyta	2889		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Rosaceae				Alchemilla		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:05:49.076511'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:53:12.874126'}]			Rosales	drAlcAlpi	['DTOL']	4	Alchemilla alpina		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:59.230523', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-11-24T23:53:12.874126', 'status': 'IN_PROGRESS'}]	2015	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	57943			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	parsley-piert	ACCEPTED	Rosaceae				Alchemilla		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:11:39.109905'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:51:18.510859'}]			Rosales	drAlcArve	['DTOL']	8	Alchemilla arvensis		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:42.893861', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2021-11-24T23:51:18.510859', 'status': 'IN_PROGRESS'}]	1779	ROYAL BOTANIC GARDENS KEW	Streptophyta	57945			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Rosaceae				Alchemilla		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-21T12:41:36.868872'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:46.238806'}]			Rosales	drAlcMica	['DTOL']	4	Alchemilla micans		[{'name': 'HIC', 'updated_at': '2022-09-22T07:34:04.917846', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:18:46.278928', 'status': 'IN_PROGRESS'}]	3882	ROYAL BOTANIC GARDENS KEW	Tracheophyta	1572673		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	mottled beauty moth	ACCEPTED	Geometridae				Alcis		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-24T19:00:12.644771'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-08T19:00:09.209851'}]			Lepidoptera	ilAlcRepa	['DTOL']	3	Alcis repandata	2022-10-03 09:37:29	[{'name': 'HIC', 'updated_at': '2022-10-24T19:00:12.689728', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-11-08T19:00:09.247387', 'status': 'IN_PROGRESS'}]	27	UNIVERSITY OF OXFORD	Arthropoda	174269			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Alcyonidiidae				Alcyonidium		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-14T20:00:11.418666'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-12-07T14:40:35.705899'}]			Ctenostomatida	tzAlcGela	['DTOL']	2	Alcyonidium gelatinosum		[{'name': 'HIC', 'updated_at': '2022-11-14T20:00:11.459316', 'status': 'IN_PROGRESS'}]	3706	NATURAL HISTORY MUSEUM	Bryozoa	51987			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	(A bryozoan)	ACCEPTED	Alcyonidiidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%282844360%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Alcyonidium		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-01T10:10:34.932507'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:25.801203'}]			Ctenostomatida	tzAlcHirs	['DTOL']	8	Alcyonidium hirsutum		[{'name': 'HIC', 'updated_at': '2022-11-02T20:00:25.841084', 'status': 'IN_PROGRESS'}]	4062	MARINE BIOLOGICAL ASSOCIATION	Bryozoa	2844360			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Dead man's fingers	ACCEPTED	Alcyoniidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2851768%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Alcyonium		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-01T10:45:14.306791'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:16.482187'}]			Alcyonacea	jaAlcDigi	['DTOL']	9	Alcyonium digitatum		[{'name': 'HIC', 'updated_at': '2022-11-02T20:00:16.528473', 'status': 'IN_PROGRESS'}]	4066	MARINE BIOLOGICAL ASSOCIATION	Cnidaria	51768		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Yellow oak button	ACCEPTED	Tortricidae				Aleimma		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-03-18T00:00:00'}]			Lepidoptera	ilAleLoef	['DTOL']	1	Aleimma loeflingiana			2812	UNIVERSITY OF OXFORD	Arthropoda	758720		True	No	sample_acquired	sample_acquired											DTOL	DTOL	
No		ACCEPTED	Braconidae				Aleiodes		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-07T20:00:09.359923'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-09T04:20:09.683359'}]			Hymenoptera	iyAleLepo	['DTOL']	1	Aleiodes leptofemur		[{'name': 'HIC', 'updated_at': '2022-11-07T20:00:09.40264', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-11-09T04:20:09.71982', 'status': 'IN_PROGRESS'}]	4655	NATURAL HISTORY MUSEUM	Arthropoda	1844523		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Braconidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28422171%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Aleiodes		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-07T20:00:14.857594'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-09T04:20:11.256403'}]			Hymenoptera	iyAleTest	['DTOL']	1	Aleiodes testaceus		[{'name': 'HIC', 'updated_at': '2022-11-07T20:00:14.898328', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-11-09T04:20:11.293201', 'status': 'IN_PROGRESS'}]	1056	NATURAL HISTORY MUSEUM	Arthropoda	422171		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	(A scale worm)	ACCEPTED	Polynoidae				Alentia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:08:11.791603'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-07T10:53:21.512198'}]			Phyllodocida	wpAleGela	['BLAX', 'DTOL']	16	Alentia gelatinosa		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:32.655254', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-12-07T10:53:21.602948', 'status': 'IN_PROGRESS'}]	2118	MARINE BIOLOGICAL ASSOCIATION,NATURAL HISTORY MUSEUM,SANGER INSTITUTE	Annelida	271774		False	Yes	in_progress	in_progress				in_progress							BLAX,DTOL	BLAX,DTOL	BLAX,DTOL
Yes		ACCEPTED	Gonyaulacaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%282925%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Alexandrium		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-04-04T10:51:46'}]			Gonyaulacales	pyAleCate	['DTOL']	8	Alexandrium catenella			3261	UNIVERSITY OF OXFORD	Myzozoa	2925			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	(A marine dinoflagellate)	ACCEPTED	Gonyaulacaceae				Alexandrium		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-04-29T16:04:35'}]			Gonyaulacales	pyAleMinu	['DTOL']	30	Alexandrium minutum			3536	MARINE BIOLOGICAL ASSOCIATION	Myzozoa	39455			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No		ACCEPTED	Gonyaulacaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28227983%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Alexandrium		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:13:22.773579'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:51.144029'}]			Gonyaulacales	pyAleTamu	['DTOL']	18	Alexandrium tamutum		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:01.561383', 'status': 'COMPLETE'}, {'name': 'RNASEQ', 'updated_at': '2022-01-04T14:12:51.144029', 'status': 'IN_PROGRESS'}]	1266	SANGER INSTITUTE	Myzozoa	227983		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Common water plantain	ACCEPTED	Alismataceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2815000%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Alisma		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:07:36.557243'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:05.312026'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-08-24T11:30:05.130914'}]			Alismatales	laAliPlan	['DTOL']	4	Alisma plantago-aquatica		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:23.85125', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:18:05.348909', 'status': 'IN_PROGRESS'}]	1977	ROYAL BOTANIC GARDENS KEW	Tracheophyta	15000		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Nereididae				Alitta		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:12:57.536605'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:39:19.785294'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-01T12:20:28.005731'}]			Phyllodocida	wpAliVire	['DTOL']	5	Alitta virens		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:29.160143', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-10-05T14:02:04.696996', 'status': 'COMPLETE'}]	1431	NATURAL HISTORY MUSEUM	Annelida	880429			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Sminthuridae				Allacma		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:13:53.113821'}]			Collembola	qeAllFusc	['DTOL']	7	Allacma fusca		[{'name': 'HIC', 'updated_at': '2021-12-19T21:21:24.293173', 'status': 'COMPLETE'}]	1043	SANGER INSTITUTE,UNIVERSITY OF OXFORD	Arthropoda	39272			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Flat Neckera	ACCEPTED	Neckeraceae				Alleniella		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-08-22T15:20:58.099552'}]			Hypnales	cbAllComp	['DTOL']	6	Alleniella complanata			4032	ROYAL BOTANIC GARDEN EDINBURGH	Streptophyta	172818		False	Yes	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	Garlic mustard	ACCEPTED	Brassicaceae				Alliaria		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:50:50.248888'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-05-17T15:17:31.163473'}]			Brassicales	ddAllPeti	['DTOL']	8	Alliaria petiolata		[{'name': 'PACBIO', 'updated_at': '2021-11-24T23:50:50.248888', 'status': 'IN_PROGRESS'}]	1831	ROYAL BOTANIC GARDENS KEW	Tracheophyta	126270			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	leek	ACCEPTED	Amaryllidaceae				Allium	var.babingtonii	[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-25T00:11:27.135208'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-12-07T20:00:12.027954'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T00:11:27.135208'}]			Asparagales	lsAllAmpe	['DTOL']	8	Allium ampeloprasum		[{'name': 'HIC', 'updated_at': '2022-12-07T20:00:12.114626', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2021-11-25T00:11:27.135208', 'status': 'IN_PROGRESS'}, {'name': '10X', 'updated_at': '2021-11-25T00:11:27.135208', 'status': 'IN_PROGRESS'}]	1855	ROYAL BOTANIC GARDENS KEW	Tracheophyta	4681		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Amaryllidaceae				Allium		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:13.833931'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:47.597139'}]			Asparagales	lsAllPara	['DTOL']	4	Allium paradoxum		[{'name': 'HIC', 'updated_at': '2022-10-04T10:54:13.870139', 'status': 'IN_PROGRESS'}, {'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:47.634596', 'status': 'IN_PROGRESS'}]	3988	ROYAL BOTANIC GARDEN EDINBURGH	Streptophyta	166818		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Chive	ACCEPTED	Amaryllidaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2874900%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Allium		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-08-17T16:34:46.924915'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:06:45.584385'}]			Asparagales	lsAllScho	['DTOL']	4	Allium schoenoprasum		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:22.317858', 'status': 'COMPLETE'}]	2000	ROYAL BOTANIC GARDENS KEW	Tracheophyta	74900		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	three-cornered leek	ACCEPTED	Amaryllidaceae				Allium		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-25T00:11:16.074406'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T00:11:16.074406'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:45:37.708227'}]			Asparagales	lsAllTriq	['DTOL']	8	Allium triquetrum		[{'name': 'PACBIO', 'updated_at': '2021-11-25T00:11:16.074406', 'status': 'IN_PROGRESS'}, {'name': '10X', 'updated_at': '2021-11-25T00:11:16.074406', 'status': 'IN_PROGRESS'}]	1804	ROYAL BOTANIC GARDENS KEW	Streptophyta	74902		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	ramson	ACCEPTED	Amaryllidaceae				Allium		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-08-04T15:46:08.825528'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2021-08-04T15:46:08.825528'}]			Asparagales	lsAllUrsi	['DTOL']	6	Allium ursinum			1812	ROYAL BOTANIC GARDENS KEW	Tracheophyta	4684			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Amaryllidaceae				Allium		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-21T12:41:37.119117'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-06-21T12:41:48.477513'}]			Asparagales	lsAllVine	['DTOL']	4	Allium vineale		[{'name': 'HIC', 'updated_at': '2022-08-23T09:51:11.683298', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-06-21T12:41:48.522286', 'status': 'IN_PROGRESS'}]	3869	ROYAL BOTANIC GARDENS KEW	Tracheophyta	1053326		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Lumbricidae				Allolobophora		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:13:00.586909'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-03T19:00:08.294326'}]			Crassiclitellata	wcAllChlo	['DTOL']	7	Allolobophora chlorotica		[{'name': 'HIC', 'updated_at': '2021-12-19T21:22:26.316931', 'status': 'COMPLETE'}, {'name': 'PACBIO', 'updated_at': '2022-11-03T19:00:08.343066', 'status': 'IN_PROGRESS'}]	2082	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Annelida	302034			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
