institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGK	MC9193	DTOL	Angiosperm	Rosaceae	Sorbus	anglica	<Petro	OXPRO	245.13	355.28	4.08	3.94	1.449	248.16	367.95	NA	3.03	1.52	1.48	3.89	3.72	0.257	NA	Sahr Mian	18/05/2021	KDTOL10216	2.9	NA	NA	NA	1
RBGK	MC9194	DTOL	Angiosperm	Rosaceae	Sorbus	aria	<Petro	OXPRO	240.56	345.68	3.63	3.69	1.437	240.82	350.58	NA	3.09	1.55	1.51	3.43	3.62	0.021	NA	Sahr Mian	18/05/2021	KDTOL10217	1.48	NA	NA	NA	1
RBGK	MC9195	DTOL	Angiosperm	Rosaceae	Sorbus	rupicola	<Petro	OXPRO	219.21	507.23	3.74	2.68	2.314	226.52	543.02	NA	1.88	0.94	0.92	3.25	2.74	0.094	NA	Sahr Mian	18/05/2021	KDTOL10218	3.07	NA	NA	NA	1
RBGK	MC9196	DTOL	Angiosperm	Rosaceae	Sorbus	devoniensis	<Petro	OXPRO	200.06	547.70	4.81	3.83	2.738	210.3	590.59	NA	1.6	0.8	0.78	3.89	3.53	0.084	NA	Sahr Mian	18/05/2021	KDTOL10219	3.15	NA	NA	NA	1
RBGE	DMR13	DTOL	Angiosperm	Malvaceae	Tilia	platyphyllos	<Petro	Galbraith	210.39	386.35	5.77	3.97	1.836	202.2	376.02	NA	2.42	1.21	1.18	5.03	3.73	0.021	NA	Sahr Mian	18/05/2021	NA	-	NA	NA	NA	1
RBGE	DMR14	DTOL	Angiosperm	Berberidaceae	Berberis	vulgaris	<Pisum	GPB3%PVPBmet	157.41	440.15	4.33	2.75	2.796	158.4	439.23	NA	3.28	1.64	1.6	4.55	2.84	0.033	NA	Robyn Powell	19/05/2021	NA	2.74	NA	NA	NA	1
RBGE	DMR15	DTOL	Angiosperm	Araceae	Lysichiton	americanus	>Petro	GPB3%PVPBmet	122.77	174.57	3.05	3.2	1.422	178.06	125.88	NA	6.37	3.18	3.11	3.66	3.5	0.007	NA	Robyn Powell	19/05/2021	NA	-	NA	NA	NA	1
RBGE	DMR16	DTOL	Angiosperm	Poaceae	Anthoxanthum	odoratum	>Pisum	GPB3%PVPBmet	283.07	411.46	2.51	2.38	1.454	415.37	286.58	NA	13.17	6.59	6.44	2.37	2.51	0.005	NA	Robyn Powell	19/05/2021	NA	11.80	NA	NA	NA	1
RBGE	DMR17	DTOL	Angiosperm	Asteraceae	Artemisia	absinthum	<Pisum	GPB3%PVPBmet	207.51	470.83	2.96	3	2.796	211.13	475.62	NA	4.04	2.02	1.97	2.89	2.61	0.033	NA	Sahr Mian	19/05/2021	NA	9.42 (previous estimate polyploid)	NA	NA	NA	1
RBGE	DMR18	DTOL	Angiosperm	Ericaceae	Andromeda	polifolia	<Petro	GPB3%PVPBmet	210.98	411.86	5.2	3.8	1.952	216.68	428.53	NA	2.28	1.14	1.11	4.3	3.73	0.028	NA	Sahr Mian	19/05/2021	NA	-	NA	NA	NA	1
Wellcome	NA	DTOL	Angiosperm	Rosaceae	Malus	domestica 'Newton's apple'	<Petro	GPB3%PVPBmet	233.63	413.26	4.48	3.45	1.769	242.63	405.62	NA	2.69	1.35	1.32	3.58	3.08	0.030	NA	Sahr Mian	19/05/2021	NA	NA	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Brassicaceae	Brassica	nigra	<Petro	OXPRO	131.76	450.09	2.41	1.6	3.422	129.93	439.97	NA	1.33	0.66	0.65	2.65	2.05	0.043	NA	Robyn Powell	26/05/2021	NA	1.60	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Poaceae	Holcus	lanatus	<Pisum	OXPRO	145.63	392.68	2.84	2.19	2.696	151.72	401.13	NA	3.44	1.72	1.68	3.12	2.43	0.059	NA	Sahr Mian	26/05/2021	KDTOL10235	3.40	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Asteraceae	Lactuca	saligna	<Pisum	OXPRO	249.13	442.76	2.88	2.3	1.777	263.68	462.95	NA	5.18	2.59	2.53	3.31	2.32	0.019	NA	Sahr Mian	26/05/2021	KDTOL10236	4.67	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Polygonaceae	Rumex	acetosa	<Pisum	OXPRO	206.73	268.34	2.25	2.08	1.298	172.61	224.16	NA	7	3.5	3.42	2.36	2.18	0.001	NA	Robyn Powell	26/05/2021	KDTOL10240	3.30	Tetraploid	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Brassicaceae	Coincya	wrightii	<Petro	OXPRO	212.12	443.27	3.77	2.61	2.09	225.21	475.72	NA	2.13	1.07	1.04	3.05	2.23	0.040	NA	Sahr Mian	26/05/2021	KDTOL10239	-	no previous estimate in the genus	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Asteraceae	Cichorium	intybus	<Petro	OXPRO	247.41	405.33	3.62	3.17	1.638	251.98	423.67	NA	2.68	1.34	1.31	3.92	3.09	0.036	NA	Sahr Mian	26/05/2021	KDTOL10238	2.65	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Lamiaceae	Prunella	vulgaris	<Petro	OXPRO	104.10	329.44	3.68	2.26	3.165	104.81	332.44	NA	1.42	0.71	0.69	3.79	2.27	0.006	NA	Sahr Mian	26/05/2021	KDTOL10238	1.3	NA	NA	NA	1
RBGE	DMR19	DTOL	Angiosperm	Rosaceae	Malus	sylvestris	<Petro	OXPRO	123.77	328.58	4.11	2.38	2.655	129.74	338.09	NA	1.73	0.86	0.84	3.89	2.36	0.042	NA	Sahr Mian	26/05/2021	NA	NA	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Caryophyllaceae	Agrostemma	githago	<Pisum	OXPRO	192.60	388.98	3.49	2.29	2.02	201.53	398.37	NA	4.6	2.3	2.25	2.87	2.36	0.037	NA	Sahr Mian	02/06/2021	KDTOL10241	4.20	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Resedaceae	Reseda	luteola	<Petro	Galbraith	129.19	412.53	6.3	3.52	3.193	129.09	414.36	NA	1.4	0.7	0.69	6.13	3.71	0.015	NA	Sahr Mian	02/06/2021	KDTOL0243	1.02	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Rosaceae	Prunus	domestica	<Petro	OXPRO	126.18	381.74	4.63	2.83	3.025	134.64	398.95	NA	1.52	0.76	0.74	4.46	2.85	0.053	NA	Sahr Mian	02/06/2021	KDTOL10163	1.83	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Caprifoliaceae	Scabiosa	columbaria	<Petro	OXPRO	200.80	391.27	2.64	2.34	1.949	210.55	404.36	NA	2.34	1.17	1.15	2.78	2.44	0.026	NA	Sahr Mian	02/06/2021	KDTOL10242	1.87	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Brown Snout'	<Petro	OXPRO	156.13	417.67	5.26	2.85	2.675	165.14	441.77	NA	1.68	0.84	0.82	3.38	2.42	0.031	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Blenheim Orange'	<Petro	OXPRO	213.96	394.66	4.43	2.46	1.845	228.26	409.21	NA	2.51	1.26	1.23	4.11	2.58	0.048	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Kingston Black'	<Petro	OXPRO	148.08	399.17	4.14	2.28	2.696	158.65	416.71	NA	1.71	0.86	0.84	3.83	2.62	0.065	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Breakwells seedling'	<Petro	OXPRO	148.63	397.48	6.06	3.58	2.674	153.35	417.13	NA	1.65	0.83	0.81	4.54	3.29	0.063	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Park Farm Pippin'	<Petro	OXPRO	160.52	412.13	4.18	2.38	2.547	166.34	424.78	NA	1.76	0.88	0.86	4.23	2.55	0.006	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Worcester Pearman'	<Petro	OXPRO	145.69	400.75	4.02	2.18	2.751	158.7	422.21	NA	1.69	0.85	0.83	3.33	2.3	0.076	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Asmeads Kernel'	<Petro	OXPRO	217.50	395.64	3.84	2.01	1.819	225.28	403.94	NA	2.51	1.25	1.23	3.8	2.11	0.028	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Fiesta'	<Petro	OXPRO	138.22	380.77	3.77	2.12	2.755	141.61	384.82	NA	1.66	0.83	0.81	4.26	2.21	0.041	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Decio'	<Petro	OXPRO	137.11	366.41	5.5	3.23	2.672	144.94	384.51	NA	1.7	0.85	0.83	4.57	3.55	0.020	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Rosaceae	Malus	Domestica 'Robusta 5'	<Petro	OXPRO	146.38	401.81	3.16	2.54	2.745	161.09	444.16	NA	1.63	0.82	0.8	2.78	2.42	0.042	NA	Sahr Mian	03/06/2021	NA	NA	NA	NA	NA	1
RBGE	DMR20	DTOL	Fern	Aspleniaceae	Asplenium	viride	>Petro	Ebihara	244.81	499.63	3.43	2.83	2.041	520.26	253.38	NA	9.24	4.62	4.52	3.71	3.74	0.011	NA	Sahr Mian	02/06/2021	NA	9.50	NA	NA	NA	1
RBGE	DMR21	DTOL	Angiosperm	Cyperaceae	Carex	bigelowii	<Solanum	OXPRO	157.02	320.54	4.71	3.05	2.041	168.52	340.02	NA	0.99	0.5	0.48	4.52	2.94	0.071	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR22	DTOL	Angiosperm	Diapensiaceae	Diapensia	lapponica	<Pisum	OXPRO	244.09	498.55	4.1	2.1	2.042	247.04	504.62	NA	4.45	2.23	2.18	4.06	1.97	0.002	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR23	DTOL	Angiosperm	Ericaceae	Loiseleuria	procumbens	<Petro	OXPRO	152.02	472.07	5.71	3.34	3.105	158.73	509.62	NA	1.4	0.7	0.69	4.71	3.41	0.106	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR24	DTOL	Angiosperm	Ericaceae	Vaccinium	uliginosum	>Solanum	OXPRO	264.56	367.63	4.5	3.1	1.39	395.13	285.67	NA	2.77	1.38	1.35	2.98	3.57	0.008	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR25	DTOL	Angiosperm	Primulaceae	Lysimachia	nemorum	<Petro	OXPRO	333.24	418.97	3.28	3.58	1.257	357.48	450.02	NA	3.57	1.79	1.75	3.05	3.2	0.004	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR26	DTOL	Angiosperm	Juglandaceae	Juglans	regia	>Solanum	OXPRO	216.04	314.03	4.87	3.74	1.454	334.25	222.9	NA	3	1.5	1.47	3.18	4.01	0.044	NA	Sahr Mian	08/06/2021	NA	1.28	Tetraploid	NA	NA	1
RBGE	DMR27	DTOL	Angiosperm	Polygonaceae	Reynoutria	sachalinensis	>Solanum	OXPRO	144.48	311.50	3.09	2.67	2.156	315.56	146.33	NA	4.31	2.16	2.11	2.79	2.91	0.005	NA	Sahr Mian	08/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR28	DTOL	Angiosperm	Salicaceae	Poplus	tremula	<Solanum	OXPRO	233.25	422.60	4.8	4.64	1.809	239.43	442.07	NA	1.08	0.54	0.53	4.53	3.88	0.071	NA	Sahr Mian	08/06/2021	NA	0.90	NA	NA	NA	1
RBGE	DMR29	DTOL	Angiosperm	Asparagaceae	Scilla	verna	>Petro	Galbraith	163.09	526.23	2.88	3.61	3.447	519.3	165.85	NA	14.09	7.05	6.89	3.87	3.47	0.037	NA	Sahr Mian	08/06/2021	NA	14.11	NA	NA	NA	1
RBGE	DMR30	DTOL	Angiosperm	Orchidaceae	Ophrys	apifera	<Allium	GPB3%PVP	215.66	323.93	3.65	3.95	1.502	217.24	325.38	NA	23.29	11.65	11.39	3.92	4.04	0.005	NA	Sahr Mian	08/06/2021	NA	10.14	polyploid	NA	NA	1
RBGE	DMR31	DTOL	Angiosperm	Scrophulariaceae	Verbascum	thapsus	<Solanum	OXPRO	138.83	320.00	4.38	4.67	2.305	135.65	315	NA	0.86	0.43	0.42	4.77	4.26	0.071	NA	Sahr Mian	08/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR32	DTOL	Angiosperm	Araliaceae	Hydrocotyle	vulgaris	<Petro	OXPRO	199.19	411.68	3.36	3	2.067	206.38	433.05	NA	2.14	1.07	1.05	3.25	3.01	0.035	NA	Sahr Mian	09/06/2021	NA	1.90	NA	NA	NA	1
RBGE	DMR33	DTOL	Angiosperm	Cyperaceae	Carex	caryophyllea	<Solanum	OXPRO	148.45	237.70	4.12	3.56	1.579	146.48	237.04	NA	1.24	0.62	0.6	4.84	3.41	0.071	NA	Robyn Powell	09/06/2021	NA	1.02	NA	NA	NA	1
RBGE	DMR34	DTOL	Angiosperm	Cyperaceae	Carex	rostrata	<Solanum	OXPRO	152.23	339.09	3.99	2.49	2.227	158.61	352.21	NA	0.9	0.45	0.44	4.61	2.63	0.071	NA	Robyn Powell	09/06/2021	NA	0.70	NA	NA	NA	1
RBGE	DMR35	DTOL	Angiosperm	Poaceae	Dactylorhiza	incarnata	>Petro	OXPRO	166.07	400.02	3.72	4.69	3.451	410.2	138.8	NA	13.3	6.65	6.5	4.58	3.81	0.077	NA	Sahr Mian	09/06/2021	NA	7.09	Tetraloid	NA	NA	1
RBGE	DMR36	DTOL	Lycophyte	Selaginellaceae	Selaginella	selaginoides	<Solanum	OXPRO	110.80	268.03	5.23	2.86	2.419	112.95	275.5	NA	0.82	0.41	0.4	4.53	2.97	0.071	NA	Robyn Powell	09/06/2021	NA	0.18	polyploid	NA	NA	1
RBGE	DMR37	DTOL	Angiosperm	Cyperaceae	Eleocharis	quinqueflora	<Petro	OXPRO	107.29	369.68	3.59	2.3	3.632	112.02	395.69	NA	1.27	0.64	0.62	4.35	2.52	0.035	NA	Robyn Powell	09/06/2021	NA	1.12	NA	NA	NA	1
RBGE	DMR38	DTOL	Angiosperm	Cyperaceae	Carex	nigra	<Solanum	OXPRO	194.39	394.82	4.51	3.47	2.031	201.54	407.19	NA	0.99	0.49	0.48	4.97	3.5	0.071	NA	Sahr Mian	09/06/2021	NA	0.80	NA	NA	NA	1
RBGE	DMR39	DTOL	Angiosperm	Juncaginaceae	Triglochin	palustris	<Petro	OXPRO	114.01	466.99	4.02	2.04	4.096	121.54	481.51	NA	1.14	0.57	0.56	3.73	2.85	0.113	NA	Sahr Mian	10/06/21	NA	-	NA	NA	NA	1
RBGE	DMR40	DTOL	Angiosperm	Papaveraceae	Papaver	rhoeas	>Petro	Galbraith	205.21	506.37	4.95	3.67	2.468	519.66	211.92	NA	11.03	5.52	5.4	3.37	4.12	0.014	NA	Sahr Mian	10/06/2021	NA	4.81	NA	NA	NA	1
RBGE	DMR41	DTOL	Angiosperm	Plantaginaceae	Veronica	serpylifolia	<Solanum	OXPRO	166.96	369.42	3.39	2.21	2.213	170.07	378.15	NA	0.9	0.45	0.44	3.42	2.83	0.071	NA	Sahr Mian	10/06/2021	NA	0.88	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Brassicaceae	Capsella	bursa-pastoris	<Solanum	OXPRO	120.13	299.30	4.07	2.94	2.491	129.36	313.41	NA	0.83	0.41	0.4	4.01	2.83	0.071	NA	Sahr Mian	10/06/2021	NA	0.80	NA	NA	NA	1
RBGE	DB1540	DTOL	Bryophyte	NA	Fontinalis	squamosa	>Oryza	OXPRO	221.08	544.61	4.29	3.5	2.46	552.53	222.93	NA	2.48	1.24	1.21	3.71	3.87	0.043	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1541	DTOL	Bryophyte	NA	Sphagnum	contortum	<Oryza	OXPRO	223.09	495.86	4.77	2.59	2.223	232.8	512.92	NA	0.91	0.45	0.44	6.67	4.12	0.017	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1542	DTOL	Bryophyte	NA	Sphagnum	medium	<Oryza	OXPRO	246.26	424.66	4.58	3.09	1.724	246.26	424.66	NA	1.16	0.58	0.57	6.67	4.12	NA	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1545	DTOL	Bryophyte	NA	Sphagnum	papillosum	<Oryza	OXPRO	242.27	487.89	4.27	3.4	2.014	251.09	516.05	NA	0.97	0.49	0.48	6.67	4.12	0.039	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1546	DTOL	Bryophyte	NA	Straminergon	stramineum	<Oryza	OXPRO	108.01	271.46	4.38	3.73	2.513	114.95	283.35	NA	0.81	0.41	0.4	6.67	4.12	0.040	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1548	DTOL	Bryophyte	NA	Marsupella	aquatica	<Oryza	OXPRO	191.30	621.06	4.33	4.13	3.247	198.43	665.92	NA	0.6	0.3	0.29	6.67	4.12	0.118	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1550	DTOL	Bryophyte	NA	Sphagnum	angustifolium	<Oryza	OXPRO	164.87	351.40	4.22	2.77	2.131	158.53	343.55	NA	0.92	0.46	0.45	6.67	4.12	0.032	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1551	DTOL	Bryophyte	NA	Pseudobryum	cinchoides	>Oryza	OXPRO	212.37	475.05	3.51	3.38	2.234	481.84	216.48	NA	4.45	2.23	2.18	3.71	3.87	0.013	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1553	DTOL	Bryophyte	NA	Tetraphis	pellucida	<Oryza	OXPRO	205.81	332.70	4.45	4.07	1.617	221.53	357.05	NA	1.24	0.62	0.61	6.67	4.12	0.014	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1554	DTOL	Bryophyte	NA	Sphagnum	fimbriatum	<Oryza	OXPRO	146.83	283.11	4.4	3.69	1.928	150.54	294.58	NA	1.02	0.51	0.5	6.67	4.12	0.040	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1555	DTOL	Bryophyte	NA	Bryum	weigelii	<Oryza	OXPRO	232.87	307.32	3.97	4.56	1.32	240.4	328.71	NA	1.46	0.73	0.72	6.67	4.12	0.040	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1556	DTOL	Bryophyte	NA	Sphagnum	tenellum	<Oryza	OXPRO	139.96	303.61	5.69	3.38	2.169	140.7	309.82	NA	0.91	0.45	0.44	6.67	4.12	0.029	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1557	DTOL	Bryophyte	NA	Bryum	pallens	>Oryza	OXPRO	315.19	694.30	3.59	3.11	2.203	711.07	328.63	NA	2.16	1.08	1.06	3.71	3.87	0.012	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGK	SM26	DTOL	Angiosperm	Violaceae	Viola	tricolor	>Solanum	Galbraith	145.93	312.04	9.55	9.68	2.138	309.51	145.7	NA	4.25	2.12	2.08	10.62	10.02	0.020	NA	Sahr Mian	14/06/2021	KDTOL10244	4.04	NA	NA	NA	1
RBGK	SM27	DTOL	Angiosperm	Polygonaceae	Oxyria	digyna	>Solanum	OXPRO	221.85	284.88	3.64	3.86	1.284	296.03	234.02	NA	2.53	1.26	1.24	3.46	3.75	0.019	NA	Sahr Mian	14/06/2021	KDTOL10245	-	NA	NA	NA	1
RBGK	SM31	DTOL	Angiosperm	Fabaceae	Trifolium	pratense	<Solanum	OXPRO	143.45	298.30	4.18	3.3	2.08	148.93	309.54	NA	0.96	0.48	0.47	4.54	3.96	0.071	NA	Sahr Mian	14/06/2021	KDTOL10248	0.85	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Linaceae	Linum	bienne	<Solanum	OXPRO	142.87	228.35	3.85	3.29	1.598	148.38	233.93	NA	1.27	0.63	0.62	4.18	3.34	0.071	NA	Sahr Mian	14/06/2021	KDTOL10249	NA	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Oleaceae	Fraxinus	excelsior	<Petro	GBP3%PVP	176.95	429.97	3.63	2.53	2.43	184.32	439.68	NA	1.89	0.94	0.92	3.62	2.51	0.040	NA	Sahr Mian	14/06/2021	KDTOL10251	1.17	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Montiaceae	Montia	fontana	<Petro	OXPRO	126.04	427.17	3.45	2.48	3.389	129.15	429.2	NA	1.35	0.68	0.66	3.77	2.62	0.051	NA	Robyn Powell	14/06/2021	KDTOL10250	1.20	NA	NA	NA	1
RBGK	SM30	DTOL	Angiosperm	Plantaginaceae	Digitalis	purpurea	<Petro	GBP3%PVP	206.38	433.19	4.55	2.79	2.099	191.2	396.13	NA	2.17	1.09	1.06	4.64	3.22	0.027	NA	Robyn Powell	14/06/2021	KDTOL10252	1.87	NA	NA	NA	1
RBGE	DB1561	DTOL	Bryophyte	Hymenolomataceae	Hymenoloma	crispulum	<Oryza	OXPRO	131.26	354.21	3.75	2.61	2.699	125.73	336.62	NA	0.75	0.37	0.37	6.67	4.12	0.042	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1563	DTOL	Bryophyte	Stereodontaceae	Sterodon	callichrous	<Oryza	OXPRO	149.26	393.93	3.77	2.48	2.639	143.76	381.68	NA	0.75	0.38	0.37	6.67	4.12	0.017	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1564	DTOL	Bryophyte	Entodontaceae	Entodon	concinnus	<Oryza	OXPRO	139.12	280.90	6.05	4.83	2.019	146.44	290.02	NA	1.01	0.5	0.49	6.67	4.12	0.033	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1566	DTOL	Bryophyte	Bartramiaceae	Plagiopus	oederianus	<Oryza	OXPRO	108.04	332.56	2.57	2.92	3.078	105.72	320.89	NA	0.66	0.33	0.32	6.67	4.12	0.050	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1567	DTOL	Bryophyte	Pottiaceae	Anoectangium	aestivum	<Oryza	OXPRO	108.84	339.31	3.23	2.73	3.118	106.96	327.74	NA	0.65	0.33	0.32	6.67	4.12	0.056	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1568	DTOL	Bryophyte	Rhytidiaceae	Rhytidium	rugosum	<Oryza	OXPRO	107.70	209.32	5.65	4.78	2.501	115.93	266.37	NA	0.87	0.44	0.43	6.67	4.12	0.026	NA	Sahr Mian	17/06/2021	NA	1c=0.37	NA	NA	NA	1
RBGE	DB1569	DTOL	Bryophyte	Dicranaceae	Paraleucobryum	longifolium	<Oryza	OXPRO	221.65	302.74	4.24	4.4	1.366	230.54	320.46	NA	1.44	0.72	0.7	6.67	4.12	0.042	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1570	DTOL	Bryophyte	Distichiaceae	Distichium	capillaceum	<Oryza	OXPRO	130.98	357.73	2.84	3.72	2.731	131.36	361.8	NA	0.73	0.36	0.36	6.67	4.12	0.071	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1571	DTOL	Bryophyte	Herbertaceae	Herbertus	stramineus	<Oryza	OXPRO	254.23	331.55	4.82	5	1.304	263.99	338.5	NA	1.56	0.78	0.76	6.67	4.12	0.021	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1573	DTOL	Bryophyte	Climaciaceae	Climaceum	dendroides	<Oryza	OXPRO	181.54	354.11	3.5	3.02	1.951	178.03	343.28	NA	1.04	0.52	0.51	6.67	4.12	0.044	NA	Sahr Mian	17/06/2021	NA	1c=0.46	NA	NA	NA	1
RBGE	DB1560	DTOL	Bryophyte	Marchantiaceae	Marchantia	polymorpha subsp. motivagans	<Oryza	OXPRO	135.31	335.36	6	4.7	2.478	136.67	355.61	NA	0.77	0.38	0.38	6.67	4.12	0.118	NA	Sahr Mian	17/06/2021	NA	1c= 0.29	NA	NA	NA	1
RBGE	DMR46	DTOL	Angiosperm	Orobanchaceae	Melampyrum	pratense	>Petro	GPB3%PVP	113.52	402.84	3.83	3.22	3.549	414.14	121.42	NA	15.35	7.67	7.51	3.06	3.71	0.116	NA	Sahr Mian	18/06/2021	NA	14.87	NA	NA	NA	1
RBGE	DMR53	DTOL	Fern	Thelypteridaceae	Phegopteris	connectilis	>Petro	Ebihara	111.64	377.72	4.92	3.91	3.383	412.91	125.71	NA	14.78	7.39	7.23	3.85	4.49	0.082	NA	Sahr Mian	18/06/2021	NA	14.44	NA	NA	NA	1
RBGE	DMR42	DTOL	Angiosperm	Apiaceae	Angelica	archangelica	>Petro	GPB3%PVP	208.49	310.96	3.3	3.16	1.492	317.38	215.23	NA	6.64	3.32	3.24	3.39	3.21	0.022	NA	Sahr Mian	18/06/2021	NA	6.46	NA	NA	NA	1
RBGE	DMR43	DTOL	Angiosperm	Orobanchaceae	Pedicularis	palustris	>Solanum	GPB3%PVP	109.90	252.60	3.58	3.06	2.298	260.69	115.8	NA	4.5	2.25	2.2	2.79	3.33	0.084	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR44	DTOL	Angiosperm	Plantaginaceae	Hippuris	vulgaris	<Petro	GBP3%PVP	128.20	410.26	4.31	2.51	3.2	134.02	418.36	NA	1.44	0.72	0.7	4.2	2.78	0.074	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR45	DTOL	Angiosperm	Boraginaceae	Echium	vulgare	<Petro	GBP3%PVP	128.14	319.02	4.77	2.98	2.49	134.28	331.67	NA	1.82	0.91	0.89	4.38	2.73	0.017	NA	Sahr Mian	18/06/2021	NA	1.65	NA	NA	NA	1
RBGE	DMR48	DTOL	Angiosperm	Rosaceae	Potentilla	fruticose	<Solanum	GBP3%PVP	199.01	343.32	5.17	3.35	1.725	194.86	335.78	NA	1.16	0.58	0.57	6.27	4.01	0.071	NA	Sahr Mian	18/06/2021	NA	0.80	NA	NA	NA	1
RBGE	DMR49	DTOL	Angiosperm	Rosaceae	Alchemilla	alpina	>Solanum	GPB3%PVP	224.85	420.19	5.11	3.15	1.869	434.54	235.95	NA	3.68	1.84	1.8	3.2	4.86	0.023	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
