Order	Family	Genus	Species	femalediploidnumber	malediploidnumber	Chromosome_number	haploidnumber	reproductivemode	sexchromosome	notes	citation	femalediploidnumber/malediploidnumber
Mantodea	Mantidae	Promiopteryx	Promiopteryx granadensis	20	19		10	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	20/19
Mantodea	Mantidae	Pseudomiopteryx	Pseudomiopteryx infuscata	18	17		9	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	18/17
Mantodea	Mantidae	Rhodamantis	Rhodamantis pulchella	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Rhodamantis	Rhodamantis sp3'	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Schizocephala	Schizocephala bicornis	30	27		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/27
Mantodea	Mantidae	Sphodromantis	Sphodromantis gastrica	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Sphodropoda	Sphodropoda sp4	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Sphodropoda	Sphodropoda tristis	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Sphodrornantis	Sphodrornantis viridis	24	23		12	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
Mantodea	Mantidae	Statilia	Statilia maculata	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Tenodera	Tenodera aridifolia	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Tenodera	Tenodera australasiae	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Tenodera	Tenodera superstitiosa	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Thesprotia	Thesprotia filum	30	23		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/23
Mantodea	Mantidae	Thesprotia	Thesprotia graminis	30	23		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/23
Mantodea	Mantidae	Toxomantis	Toxomantis sinensis	28	27		14	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantidae	Vates	Vates pectinicornis	28	27		14	gonochorous	XXY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Mantodea	Mantoididae	Mantoida	Mantoida schraderi	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Phasmatodea	Phasmidae	Acrophylla	Acrophylla titan	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Aplopus	Aplopus mayeri	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Baculum	Baculum artemis	72	72		36				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	72/72
Phasmatodea	Phasmidae	Bostra	Bostra sp.	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Carausius	Carausius furcillatus	NA	66		33				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	NA/66
Phasmatodea	Phasmidae	Carausius	Carausius furcillatus	NA	87		44				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	NA/87
Phasmatodea	Phasmidae	Carausius	Carausius juvenilis	42	41		21	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	42/41
Phasmatodea	Phasmidae	Carausius	Carausius morosus	NA	65		33				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	NA/65
Phasmatodea	Phasmidae	Carausius	Carausius rotundatolobatus	22	21		11	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	22/21
Phasmatodea	Phasmidae	Carausius	Carausius sp.	42	41		21	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	42/41
Phasmatodea	Phasmidae	Carausius	Carausius theiseni	NA	41		21				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	NA/41
Phasmatodea	Phasmidae	Carnacia	Carnacia telesphorus	44	43		22	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	44/43
Phasmatodea	Phasmidae	Clitumnus	Clitumnus extradentatus	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Phasmatodea	Phasmidae	Clonistria	Clonistria exornata	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Phasmatodea	Phasmidae	Ctenomorpha	Ctenomorpha chronus	30	30		15	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/30
Phasmatodea	Phasmidae	Ctenomorpha	Ctenomorpha chronus	32	32		16	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	32/32
Phasmatodea	Phasmidae	Ctenomorphodes	Ctenomorphodes sp.2	40	NA		20				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	40/NA
Phasmatodea	Phasmidae	Ctenomorphodes	Ctenomorphodes tessulatus	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	27	26		14	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	27/26
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	29	28		15	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	29/28
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	29	28		15	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	29/28
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	31	30		16	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	31/30
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	32	31		16	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	32/31
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	33	32		17	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	33/32
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	33	33		17	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	33/33
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	40	39		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	40/39
Phasmatodea	Phasmidae	Didymuria	Didymuria violescens	40	39		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	40/39
Phasmatodea	Phasmidae	Dubreuilia	Dubreuilia lineata	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Phasmatodea	Phasmidae	Dyme	Dyme krugiana	50	49		25	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	50/49
Phasmatodea	Phasmidae	Extatosoma	Extatosoma tiaratum	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Extatosoma	Extatosoma tiaratum	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Phasmatodea	Phasmidae	Genus7	Genus7 longiceps	42	NA		21				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	42/NA
Phasmatodea	Phasmidae	Genus8	Genus8 sp1	46	45		23	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	46/45
Phasmatodea	Phasmidae	Lampionus	Lampionus sp.	24	23		12	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
Phasmatodea	Phasmidae	Lampionus	Lampionus sp.I	30	29		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/29
Phasmatodea	Phasmidae	Lampionus	Lampionus sp.III	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Lampionus	Lampionus sp.V	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Menexenus	Menexenus semiarmatus	46	45		23	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	46/45
Phasmatodea	Phasmidae	Oncotophasma	Oncotophasma sp.	42	41		21	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	42/41
Phasmatodea	Phasmidae	Orxines	Orxines macklotti	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Phasmatodea	Phasmidae	Pachymorpha	Pachymorpha simplicipes	34	NA		17				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/NA
Phasmatodea	Phasmidae	Pachymorpha	Pachymorpha sp.3	30	29		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/29
Phasmatodea	Phasmidae	Pachymorpha	Pachymorpha squalida	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Phasmatodea	Phasmidae	Parasipyloidea	Parasipyloidea annulatus	30	29		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/29
Phasmatodea	Phasmidae	Parasipyloidea	Parasipyloidea cercata	40	39		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	40/39
Phasmatodea	Phasmidae	Parasipyloidea	Parasipyloidea granulosa	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Parasipyloidea	Parasipyloidea sp2	40	39		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	40/39
Phasmatodea	Phasmidae	Parasipyloidea	Parasipyloidea sp3	28	27		14	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Phasmatodea	Phasmidae	Parasipyloidea	Parasipyloidea sp4	39	38		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	39/38
Phasmatodea	Phasmidae	Parasipyloidea	Parasipyloidea sp5	39	38		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	39/38
Phasmatodea	Phasmidae	Parasosibia	Parasosibia parva	54	53		27	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	54/53
Phasmatodea	Phasmidae	Phibalosoma	Phibalosoma phyllinum	42	41		21	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	42/41
Phasmatodea	Phasmidae	Phobaeticus	Phobaeticus sinetyi	52	51		26	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	52/51
Phasmatodea	Phasmidae	Podacanthus	Podacanthus typhon	28	28		14	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/28
Phasmatodea	Phasmidae	Podacanthus	Podacanthus viridiroseus	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Podacanthus	Podacanthus wilkinsoni	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Phasmatodea	Phasmidae	Pseudobacteria	Pseudobacteria sp.	48	46		24	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	48/46
Phasmatodea	Phasmidae	Sipyloidea	Sipyloidea panaeticus	22	21		11	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	22/21
Phasmatodea	Phasmidae	Sipyloidea	Sipyloidea sipylus	80	80		40				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	80/80
Phasmatodea	Phasmidae	Sipyloidea	Sipyloidea sp6	38	NA		19				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/NA
Phasmatodea	Phasmidae	Tropiderus	Tropiderus childrenii	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Phasmatodea	Phasmidae	Vetilia	Vetilia enceladus	38	38		19	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/38
Phasmatodea	Phylliidae	Acanthoderus	Acanthoderus grandis	44	43		22	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	44/43
Phasmatodea	Phylliidae	Acanthoderus	Acanthoderus inermis	44	43		22	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	44/43
Phasmatodea	Phylliidae	Bacillus	Bacillus libanicus	NA	NA		NA	gonochorous	XY		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	NA/NA
Phasmatodea	Phylliidae	Bacillus	Bacillus rossius	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
