distribution,max,median,minimum,resolved_name
7-14-21,21,14,7,Festuca callieri
7,7,7,7,Festuca calva
28,28,28,28,Festuca campestris
7,7,7,7,Festuca capillata
7-8,8,7,7,Festuca capillifolia
14,14,14,14,Festuca caprina
7,7,7,7,Festuca carchiense
21,21,21,21,Festuca carnuntina
14,14,14,14,Festuca carpathica
21,21,21,21,Festuca caucasica
14,14,14,14,Festuca chimborazensis
14,14,14,14,Festuca chiriquensis
14,14,14,14,Festuca chodatiana
21,21,21,21,Festuca chrysophylla
14,14,14,14,Festuca cinerea
21,21,21,21,Festuca circinata
7-14,14,7,7,Festuca circummediterranea
21,21,21,21,Festuca cirrosa
7,7,7,7,Festuca clementei
14-21,21,21,14,Festuca coelestis
21-85,85,21,21,Festuca contracta
14,14,14,14,Festuca coromotensis
14,14,14,14,Festuca costata
14,14,14,14,Festuca costei
24-28-30,30,28,24,Festuca coxii
14,14,14,14,Festuca cretacea
14,14,14,14,Festuca csikhegyensis
28,28,28,28,Festuca cumminsii
28,28,28,28,Festuca curvula
21,21,21,21,Festuca cyrnea
7-14,14,7,7,Festuca dahurica
14-21,21,14,14,Festuca dalmatica
14,14,14,14,Festuca dasyclada
21,21,21,21,Festuca deflexa
14,14,14,14,Festuca degenii
14,14,14,14,Festuca densipaniculata
21-28,28,28,21,Festuca diffusa
7-14,14,14,7,Festuca dimorpha
14,14,14,14,Festuca dinirica
14-28,28,14,14,Festuca djimilensis
21,21,21,21,Festuca dolichophylla
7,7,7,7,Festuca donax
7-21,21,7,7,Festuca drymeja
7-14-21,21,14,7,Festuca durandoi
35,35,35,35,Festuca duriotagana
21-28,28,21,21,Festuca durissima
14,14,14,14,Festuca duvalii
14,14,14,14,Festuca edlundiae
7-14,14,14,7,Festuca eggleri
21,21,21,21,Festuca elata
7-14,14,14,7,Festuca elegans
14,14,14,14,Festuca elmeri
14,14,14,14,Festuca elviae
14-21,21,14,14,Festuca elwendiana
7,7,7,7,Festuca eskia
14,14,14,14,Festuca extremiorientalis
7-14,14,7,7,Festuca filiformis
21,21,21,21,Festuca fimbriata
14,14,14,14,Festuca flacca
7,7,7,7,Festuca flavescens
7-28,28,7,7,Festuca fontqueri
14,14,14,14,Festuca frederikseniae
35,35,35,35,Festuca gamisansii
7-14,14,7,7,Festuca gautieri
7-14-21-28,28,21,7,Festuca gigantea
7,7,7,7,Festuca glacialis
7-14-15-21,21,14,7,Festuca glauca
14,14,14,14,Festuca glumosa
7-14,14,7,7,Festuca gracilior
21,21,21,21,Festuca gracillima
7,7,7,7,Festuca graeca
21,21,21,21,Festuca gredensis
7,7,7,7,Festuca griffithiana
14-21,21,14,14,Festuca guestfalica
7-21,21,7,7,Festuca halleri
14,14,14,14,Festuca hallii
14,14,14,14,Festuca hatico
7,7,7,7,Festuca henriquesii
14,14,14,14,Festuca hephaestophila
14,14,14,14,Festuca heteropachys
7-14-21,21,14,7,Festuca heterophylla
21,21,21,21,Festuca hieronymi
14-21,21,21,14,Festuca hirtovaginata
7,7,7,7,Festuca horvatiana
21,21,21,21,Festuca huonii
14-21,21,14,14,Festuca hyperborea
7-14,14,7,7,Festuca hystrix
21,21,21,21,Festuca iberica
14,14,14,14,Festuca idahoensis
14,14,,14,Festuca illyrica
14,14,14,14,Festuca imbaburensis
14-21-28-35,35,21,14,Festuca indigesta
14,14,14,14,Festuca intercedens
7-10,10,7,7,Festuca jacutica
14,14,14,14,Festuca japonica
28,28,28,28,Festuca juncifolia
21,21,21,21,Festuca kamtschatica
21-28,28,21,21,Festuca kashmiriana
28,28,28,28,Festuca kingii
7-21,21,7,7,Festuca kolymensis
14,14,14,14,Festuca komarovii
14-21-35,35,21,14,Festuca kryloviana
21,21,21,21,Festuca kurtziana
14,14,14,14,Festuca laegaardii
28,28,28,28,Festuca laevigata
14-21,21,14,14,Festuca laxa
21,21,21,21,Festuca lemanii
7-14,14,7,7,Festuca lenensis
7-14-21,21,14,7,Festuca leptopogon
28,28,28,28,Festuca lilloi
14,14,14,14,Festuca livida
7,7,7,7,Festuca liviensis
7,7,7,7,Festuca longiauriculata
7-21,21,7,7,Festuca longifolia
28,28,28,28,Festuca luciarum
7,7,7,7,Festuca lucida
14,14,14,14,Festuca lugens
21,21,21,21,Festuca macrophylla
7-14-21,21,14,7,Festuca macutrensis
14-21,21,14,14,Festuca madida
14,14,,14,Festuca magellanica
14,14,14,14,Festuca mairei
7-14,14,7,7,Festuca marginata
14,14,14,14,Festuca maroccana
21,21,21,21,Festuca matthewsii
14,14,14,14,Festuca mazzettiana
14,14,14,14,Festuca minutiflora
7,7,7,7,Festuca modesta
21,21,21,21,Festuca monticola
28,28,28,28,Festuca multinodis
28,28,28,28,Festuca nemoralis
35,35,35,35,Festuca nevadensis
7-14-21,21,21,7,Festuca nigrescens
14,14,14,14,Festuca niphobia
7,7,7,7,Festuca nitida
7-14-21,21,14,7,Festuca norica
21,21,21,21,Festuca novae-zealandiae
14,14,14,14,Festuca occidentalis
14-28,28,14,14,Festuca ochroleuca
14,14,14,14,Festuca olgae
14,14,14,14,Festuca ophioliticola
7,7,7,7,Festuca oreophila
28,28,28,28,Festuca orthophylla
7-14-18-21-28-35,35,14,7,Festuca ovina
21,21,21,21,Festuca oviniformis
7-14,14,7,7,Festuca pallens
21,21,21,21,Festuca pallescens
28,28,28,28,Festuca pampeana
14,14,14,14,Festuca panciciana
7-14-21,21,7,7,Festuca paniculata
14,14,14,14,Festuca parciflora
14,14,14,14,Festuca parvigluma
7,7,7,7,Festuca patula
7,7,7,7,Festuca patzkei
7,7,7,7,Festuca penzesii
7,7,7,7,Festuca petraea
7,7,7,7,Festuca picturata
7,7,7,7,Festuca pirinica
7,7,7,7,Festuca plicata
14-21,21,14,14,Festuca polycolea
14,14,14,14,Festuca porcii
7-8-10-14-21-28-35,35,7,7,Festuca pratensis
14,14,14,14,Festuca procera
14-21-35,35,35,14,Festuca prolifera
7,7,7,7,Festuca psammophila
14-21,21,14,14,Festuca pseudodalmatica
21,21,21,21,Festuca pseudodura
7,7,7,7,Festuca pseudoeskia
14,14,14,14,Festuca pseudosulcata
21,21,21,21,Festuca pseudotrichophylla
7-14,14,7,7,Festuca pseudovaginata
7-14-21,21,7,7,Festuca pseudovina
21,21,21,21,Festuca puccinellii
7,7,7,7,Festuca pulchella
21,21,21,21,Festuca purpurascens
14,14,14,14,Festuca pyrenaica
7-21,21,7,7,Festuca quadriflora
14,14,14,14,Festuca queriana
7,7,7,7,Festuca reverchonii
21,21,21,21,Festuca richardsonii
7,7,7,7,Festuca riloensis
7,7,7,7,Festuca rivas-martinezii
7,7,7,7,Festuca rivularis
14-21-35,35,21,14,Festuca robustifolia
14,14,14,14,Festuca roigii
21-28,28,28,21,Festuca rothmaleri
7-13-14-21-22-28-32-35,35,21,7,Festuca rubra
7,7,7,7,Festuca rupicaprina
7-14-21,21,21,7,Festuca rupicola
7,7,7,7,Festuca sardoa
18-21,21,21,18,Festuca saximontana
7-14-21,21,14,7,Festuca scabra
21,21,21,21,Festuca scabriuscula
7,7,7,7,Festuca scariosa
21,21,21,21,Festuca sclerophylla
14-21,21,14,14,Festuca sibirica
14,14,14,14,Festuca simensis
21,21,21,21,Festuca simpliciuscula
21,21,21,21,Festuca skvortsovii
14,14,14,14,Festuca sodiroana
14,14,14,14,Festuca soukupii
14,14,14,14,Festuca spectabilis
21,21,21,21,Festuca staroplaninica
7,7,7,7,Festuca stenantha
14-21-28,28,21,14,Festuca stricta
14,14,14,14,Festuca subulata
14,14,14,14,Festuca subuliflora
14,14,14,14,Festuca subulifolia
10-14-21-28,28,14,10,Festuca subverticillata
21-35-42,42,35,21,Festuca summilusitana
28,28,28,28,Festuca superba
7,7,7,7,Festuca tatrae
21,21,21,21,Festuca taurica
21,21,21,21,Festuca thermarum
7-21,21,7,7,Festuca thracica
14-21,21,14,14,Festuca thurberi
14-21,21,14,14,Festuca tolucensis
7-14-21,21,21,7,Festuca trachyphylla
21,21,21,21,Festuca trichophylla
7-14,14,7,7,Festuca tristis
14,14,14,14,Festuca tschujensis
21,21,21,21,Festuca tunicata
14-21,21,21,14,Festuca ulochaeta
28,28,28,28,Festuca ultramafica
14-21-28,28,28,14,Festuca undata
14,14,14,14,Festuca vaginalis
7-28,28,7,7,Festuca vaginata
7-14-21-28-35,35,7,7,Festuca valesiaca
14,14,14,14,Festuca valida
7-14-21,21,7,7,Festuca varia
21-28,28,21,21,Festuca vasconcensis
21,21,21,21,Festuca venezuelana
21,21,21,21,Festuca ventanicola
7,7,7,7,Festuca vettonica
7,7,7,7,Festuca violacea
14,14,14,14,Festuca viridula
14-21-26-28,28,14,14,Festuca vivipara
28,28,28,28,Festuca viviparoidea
14,14,14,14,Festuca wagneri
7,7,7,7,Festuca xanthina
14,14,14,14,Festuca × duernsteinensis
11,11,11,11,Fezia pterocarpa
7-8-13,13,8,7,Fibigia clypeata
7-8,8,8,7,Fibigia eriocarpa
7-8-16,16,7,7,Fibigia macrocarpa
8,8,8,8,Fibigia suffruticosa
8,8,8,8,Fibigia triquetra
8,8,8,8,Fibigia umbellata
8,8,8,8,Ficaria fascicularis
8,8,8,8,Ficaria ficarioides
8-9-10-11-12-16-20,20,16,8,Ficaria verna
8-12-16,16,16,8,Ficaria verna subsp. bulbilifera
8-12-16-20,20,8,8,Ficaria verna subsp. calthifolia
16,16,16,16,Ficaria verna subsp. chrysocephala
8,8,8,8,Ficaria verna subsp. fertilis
8-16,16,8,8,Ficaria verna subsp. ficariiformis
15,15,15,15,Ficinia nodosa
15,15,15,15,Ficinia spiralis
13,13,13,13,Ficus altissima
13-14,14,13,13,Ficus ampelas
13,13,13,13,Ficus amplissima
13-14,14,13,13,Ficus aspera
13,13,13,13,Ficus aurea
13,13,13,13,Ficus auriculata
13,13,13,13,Ficus bakeri
13-14,14,13,13,Ficus benghalensis
13,13,13,13,Ficus benguetensis
13-26,26,13,13,Ficus benjamina
13,13,13,13,Ficus boninsimae
13,13,13,13,Ficus botryocarpa
13,13,13,13,Ficus botryocarpa subsp. subalbidoramea
13,13,13,13,Ficus bussei
13,13,13,13,Ficus carica
13,13,13,13,Ficus carica subsp. rupestris
13,13,13,13,Ficus carpenteriana
13,13,13,13,Ficus cataupi
13,13,13,13,Ficus caulocarpa
13,13,13,13,Ficus chrysolepis
13,13,13,13,Ficus citrifolia
13,13,13,13,Ficus congesta
13,13,13,13,Ficus cordata subsp. salicifolia
13,13,13,13,Ficus cordatula
13,13,13,13,Ficus crassiramea
13,13,13,13,Ficus crocata
13,13,13,13,Ficus cumingii
13,13,13,13,Ficus deltoidea
13,13,13,13,Ficus drupacea
13-20,20,13,13,Ficus elastica
13,13,13,13,Ficus elmeri
13,13,13,13,Ficus erecta
13,13,13,13,Ficus exasperata
13,13,13,13,Ficus fiskei
13,13,13,13,Ficus fistulosa
13,13,13,13,Ficus forstenii
13,13,13,13,Ficus geniculata
13-14,14,13,13,Ficus glareosa
13,13,13,13,Ficus hederacea
13,13,13,13,Ficus henryi
13,13,13,13,Ficus heterophylla
13,13,13,13,Ficus heteropleura
13,13,13,13,Ficus heteropoda
13,13,13,13,Ficus hirsuta
13,13,13,13,Ficus hirta subsp. roxburghii
13-14,14,13,13,Ficus hispida
13,13,13,13,Ficus hookeriana
13,13,13,13,Ficus johannis
13,13,13,13,Ficus kurzii
13-14-16,16,14,13,Ficus lacor
13,13,13,13,Ficus lamponga
13,13,13,13,Ficus laurifolia
13,13,13,13,Ficus linearifolia
13,13,13,13,Ficus lutea
13,13,13,13,Ficus macrophylla
13,13,13,13,Ficus magnoliifolia
13,13,13,13,Ficus maxima
12-13,13,12,12,Ficus microcarpa
13,13,13,13,Ficus microcarpa var. hillii
13,13,13,13,Ficus mollis
13,13,13,13,Ficus montana
13,13,13,13,Ficus natalensis
13,13,13,13,Ficus neriifolia
13,13,13,13,Ficus nota
13,13,13,13,Ficus obliqua
13,13,13,13,Ficus obscura
13,13,13,13,Ficus odorata
13,13,13,13,Ficus palmata
13-14,14,13,13,Ficus pandurata
13,13,13,13,Ficus pisifera
13,13,13,13,Ficus platypoda
13-26,26,13,13,Ficus pseudopalma
13-16,16,13,13,Ficus pumila
13,13,13,13,Ficus pumila var. awkeotsang
13,13,13,13,Ficus punctata
13,13,13,13,Ficus pustulata
11-13,13,13,11,Ficus racemosa
13,13,13,13,Ficus religiosa
13,13,13,13,Ficus retusa
13,13,13,13,Ficus ribes var. cuneata
13,13,13,13,Ficus rubiginosa
13,13,13,13,Ficus ruficaulis
13,13,13,13,Ficus rumphii
13,13,13,13,Ficus sagittata
13,13,13,13,Ficus saxophila
13,13,13,13,Ficus scabra
13,13,13,13,Ficus semicordata
13,13,13,13,Ficus septica
13,13,13,13,Ficus subcordata
13,13,13,13,Ficus subulata
13,13,13,13,Ficus sulcata
13,13,13,13,Ficus sumatrana
13,13,13,13,Ficus superba var. henneana
13,13,13,13,Ficus sur
12-14-26,26,14,12,Ficus thonningii
13,13,13,13,Ficus trichocarpa
13,13,13,13,Ficus trigonata
13,13,13,13,Ficus ulmifolia
13,13,13,13,Ficus variegata
13,13,13,13,Ficus villosa
13,13,13,13,Ficus virens
13,13,13,13,Ficus virgata
13,13,13,13,Ficus watkinsiana
40,40,40,40,Fieldia australis
14,14,14,14,Filago aegaea
14,14,,14,Filago argentea
14,14,14,14,Filago arizonica
14,14,14,14,Filago arvensis
14,14,14,14,Filago asterisciflora
14,14,14,14,Filago californica
14,14,,14,Filago carpetana
14,14,14,14,Filago clementei
14,14,,14,Filago congesta
14,14,14,14,Filago cretensis
14,14,,14,Filago crocidion
14,14,14,14,Filago desertorum
14,14,14,14,Filago eriocephala
14,14,,14,Filago fuscescens
14,14,14,14,Filago gallica
14,14,14,14,Filago germanica
14,14,,14,Filago hispanica
14,14,,14,Filago lusitanica
14,14,14,14,Filago lutescens
14,14,,14,Filago lutescens subsp. atlantica
14,14,14,14,Filago mareotica
14,14,14,14,Filago micropodioides
14,14,14,14,Filago minima
14,14,,14,Filago nevadensis
13,13,13,13,Filago petro-ianii
9-13-14,14,13,9,Filago pygmaea
13,13,13,13,Filago pygmaea subsp. ramosissima
14,14,14,14,Filago pyramidata
14,14,,14,Filago ramosissima
13-14,14,13,13,Filago tyrrhenica
14,14,14,14,Filarum manserichense
15-16,16,15,15,Filicium decipiens
8-9,9,9,8,Filifolium sibiricum
7,7,7,7,Filipendula angustiloba
14-21,21,14,14,Filipendula camschatica
7-8-14,14,8,7,Filipendula glaberrima
14-21-22,22,14,14,Filipendula palmata
1-7-8-12-14,14,7,1,Filipendula ulmaria
7-14,14,7,7,Filipendula vestita
1-7-8,8,7,1,Filipendula vulgaris
5,5,5,5,Fimbristylis acicularis
5,5,5,5,Fimbristylis acuminata
5-10,10,5,5,Fimbristylis aestivalis
10,10,10,10,Fimbristylis argentea
10,10,10,10,Fimbristylis argillicola
5,5,5,5,Fimbristylis autumnalis
5-8-10,10,5,5,Fimbristylis bisumbellata
10-15-20-30,30,15,10,Fimbristylis caroliniana
5,5,5,5,Fimbristylis cinnamometorum
5-8-10,10,5,5,Fimbristylis complanata
5-11-14-16-20-24-26-28-44-48-49-62,62,24,5,Fimbristylis cymosa
5-16-20-24,24,20,5,Fimbristylis cymosa var. spathacea
10,10,10,10,Fimbristylis decipiens
5-6-10-15-16,16,10,5,Fimbristylis dichotoma
5-10-15,15,10,5,Fimbristylis dichotoma subsp. podocarpa
10,10,10,10,Fimbristylis dichotoma var. ochotensis
5-10,10,5,5,Fimbristylis diphylloides
5,5,5,5,Fimbristylis dipsacea
5,5,5,5,Fimbristylis dipsacea var. verrucifera
11-22,22,11,11,Fimbristylis falcata
5-10-16-20,20,5,5,Fimbristylis ferruginea
10,10,10,10,Fimbristylis hookeriana
5,5,5,5,Fimbristylis littoralis
15,15,15,15,Fimbristylis longispica var. boninensis
15,15,15,15,Fimbristylis longispica var. hahajimensis
10,10,10,10,Fimbristylis mexicana
5,5,5,5,Fimbristylis monospicula
3,3,3,3,Fimbristylis narayanii
5-8-10,10,5,5,Fimbristylis ovata
22,22,22,22,Fimbristylis paupercula
5,5,5,5,Fimbristylis perpusilla
21,21,21,21,Fimbristylis pierotii
5-10-45,45,5,5,Fimbristylis polytrichoides
10-20,20,10,10,Fimbristylis puberula
10,10,10,10,Fimbristylis puberula var. interior
5-10,10,5,5,Fimbristylis quinquangularis
5,5,5,5,Fimbristylis schoenoides
22,22,22,22,Fimbristylis sericea
5,5,5,5,Fimbristylis sieboldii var. anpinensis
10,10,10,10,Fimbristylis spadicea
5-10-12-15-20,20,10,5,Fimbristylis squarrosa
12,12,12,12,Fimbristylis squarrosa var. esquarrosa
20,20,20,20,Fimbristylis tenera
5-10,10,5,5,Fimbristylis tetragona
10,10,10,10,Fimbristylis thermalis
5,5,5,5,Fimbristylis triflora
5,5,5,5,Fimbristylis tristachya
5,5,5,5,Fimbristylis tristachya var. subbispicata
13,13,13,13,Fimbristylis uliginosa
3-5,5,3,3,Fimbristylis umbellaris
5-10,10,10,5,Fimbristylis vahlii
3-5,5,5,3,Fimbristylis woodrowii
20,20,20,20,Fingerhuthia africana
10,10,10,10,Fingerhuthia sesleriiformis
20,20,20,20,Firmiana colorata
20,20,20,20,Firmiana fulgens
16-20,20,20,16,Firmiana simplex
35-40-45,45,40,35,Fitchia speciosa
18-27,27,18,18,Fittonia albivenis
18,18,18,18,Fittonia gigantea
9,9,9,9,Fitzalania heteropetala
9-11-22,22,11,9,Flacourtia indica
10,10,10,10,Flacourtia inermis
11,11,11,11,Flacourtia jangomas
10,10,10,10,Flacourtia montana
19,19,19,19,Flagellaria guineensis
19,19,19,19,Flagellaria indica
18,18,18,18,Flaveria angustifolia
18,18,18,18,Flaveria anomala
18,18,18,18,Flaveria australasica
18,18,18,18,Flaveria bidentis
17-18,18,18,17,Flaveria brownii
9-17-18,18,18,9,Flaveria campestris
18,18,18,18,Flaveria chlorifolia
18,18,18,18,Flaveria cronquistii
12-17-18,18,18,12,Flaveria floridana
13-14-17-18,18,18,13,Flaveria linearis
18,18,18,18,Flaveria mcdougallii
13-17-18,18,18,13,Flaveria oppositifolia
13-18,18,18,13,Flaveria palmeri
18-36,36,18,18,Flaveria pringlei
18,18,18,18,Flaveria pubescens
16-17-18,18,18,16,Flaveria ramosissima
18,18,18,18,Flaveria robusta
18,18,18,18,Flaveria sonorensis
12-13-17-18,18,18,12,Flaveria trinervia
10,10,10,10,Fleischmannia bohlmanniana
10,10,10,10,Fleischmannia capillipes
10,10,10,10,Fleischmannia deborabellae
20,20,20,20,Fleischmannia huigrensis
4,4,4,4,Fleischmannia hymenophylla
28-29,29,28,28,Fleischmannia imitans
10,10,10,10,Fleischmannia incarnata
4-10-20,20,4,4,Fleischmannia microstemon
10,10,10,10,Fleischmannia multinervis
20,20,20,20,Fleischmannia obscurifolia
20,20,20,20,Fleischmannia pastazae
10,10,10,10,Fleischmannia plectranthifolia
20,20,20,20,Fleischmannia pratensis
10,10,10,10,Fleischmannia purpusii
10-20-21-30-40,40,20,10,Fleischmannia pycnocephala
10-30-50,50,30,10,Fleischmannia pycnocephaloides
10,10,10,10,Fleischmannia seleriana
10,10,10,10,Fleischmannia sideritides
4,4,4,4,Fleischmannia sinclairii
10,10,10,10,Fleischmannia viscidipes
10,10,10,10,Fleischmanniopsis leucocephala
11,11,11,11,Flemingia chappar
10,10,10,10,Flemingia fluminalis
11,11,11,11,Flemingia grahamiana
10,10,10,10,Flemingia lineata var. glutinosa
10-11,11,11,10,Flemingia macrophylla
9,9,9,9,Flemingia paniculata
11,11,11,11,Flemingia procumbens
11,11,11,11,Flemingia semialata
11,11,11,11,Flemingia stricta
11,11,11,11,Flemingia strobilifera
22,22,22,22,Fleroya rubrostipulata
54,54,54,54,Flindersia australis
18,18,18,18,Flindersia bourjotiana
18,18,18,18,Flindersia schottiana
18,18,18,18,Flindersia xanthoxyla
5,5,5,5,Floerkea proserpinacoides
12,12,12,12,Florestina latifolia
10,10,10,10,Florestina liebmannii
10-11,11,10,10,Florestina pedata
10,10,10,10,Florestina simplicifolia
10,10,10,10,Florestina tripteris
8-18,18,8,8,Floscopa africana
6,6,6,6,Floscopa aquatica
6-18,18,6,6,Floscopa glomerata
6-11-12-15-27,27,12,6,Floscopa scandens
18,18,18,18,Flourensia angustifolia
18,18,18,18,Flourensia blakeana
18,18,18,18,Flourensia cajabambensis
18,18,18,18,Flourensia campestris
17-18,18,18,17,Flourensia cernua
18,18,18,18,Flourensia collodes
18,18,,18,Flourensia fiebrigii
18,18,18,18,Flourensia heterolepis
18,18,18,18,Flourensia hirta
18,18,18,18,Flourensia laurifolia
18,18,18,18,Flourensia leptopoda
18,18,18,18,Flourensia macroligulata
18,18,18,18,Flourensia monticola
18,18,18,18,Flourensia niederleinii
18,18,18,18,Flourensia oolepis
18,18,18,18,Flourensia pringlei
18,18,18,18,Flourensia pulcherrima
18,18,18,18,Flourensia resinosa
18,18,18,18,Flourensia retinophylla
18,18,18,18,Flourensia riparia
18,18,18,18,Flourensia solitaria
18,18,18,18,Flourensia suffrutescens
18,18,18,18,Flourensia thurifera
18,18,18,18,Flourensia tortuosa
14,14,14,14,Floydia praealta
28,28,28,28,Flueggea leucopyrus
6-13,13,13,6,Flueggea suffruticosa
8-13-24,24,13,8,Flueggea virosa
10,10,10,10,Flyriella leonensis
10,10,10,10,Flyriella parryi
8-11-13-15-22,22,11,8,Foeniculum vulgare
16,16,16,16,Foleyola billotii
13,13,13,13,Fontanesia fortunei
13,13,13,13,Fontanesia phillyreoides
11,11,11,11,Fordia cauliflora
23,23,23,23,Forestiera acuminata
23,23,23,23,Forestiera pubescens var. parvifolia
11,11,11,11,Forsskaolea angustifolia
22,22,22,22,Forsskaolea procridifolia
11-22,22,11,11,Forsskaolea tenacissima
28,28,28,28,Forstera mackayi
9,9,9,9,Forsteronia pubescens
14,14,14,14,Forsythia europaea
14,14,14,14,Forsythia giraldiana
14,14,14,14,Forsythia koreana
14,14,14,14,Forsythia ovata
14,14,14,14,Forsythia saxatilis
12-13-14,14,14,12,Forsythia suspensa
14,14,14,14,Forsythia velutina
14,14,14,14,Forsythia viridissima
21,21,21,21,Forsythia × mandschurica
12,12,12,12,Fortunearia sinensis
16,16,16,16,Fortuynia garcinii
25-50-75,75,50,25,Fosterella penduliflora
25,25,25,25,Fosterella rusbyi
24-36,36,24,24,Fothergilla gardenii
24-36,36,36,24,Fothergilla major
8-36,36,8,8,Fouquieria burragei
8-24,24,8,8,Fouquieria diguetii
12,12,12,12,Fouquieria fasciculata
12,12,12,12,Fouquieria leonilae
12,12,12,12,Fouquieria macdougalii
12,12,12,12,Fouquieria ochoterenae
12,12,12,12,Fouquieria purpusii
12,12,12,12,Fouquieria shrevei
8-12,12,12,8,Fouquieria splendens
12,12,12,12,Fouquieria splendens subsp. campanulata
28,28,28,28,Fragaria chiloensis
7,7,7,7,Fragaria daltoniana
7,7,7,7,Fragaria iinumae
28,28,28,28,Fragaria iturupensis
14,14,14,14,Fragaria moupinensis
7,7,7,7,Fragaria nilgerrensis
7-14,14,14,7,Fragaria orientalis
7,7,7,7,Fragaria pentaphylla
7-28,28,7,7,Fragaria vesca
7,7,7,7,Fragaria vesca subsp. americana
7,7,7,7,Fragaria vesca subsp. bracteata
7,7,7,7,Fragaria vesca subsp. californica
28,28,28,28,Fragaria virginiana
7-14,14,7,7,Fragaria viridis
7,7,7,7,Fragaria viridis subsp. campestris
21-28,28,28,21,Fragaria × ananassa
11,11,11,11,Frailea pumila
26,26,26,26,Francoa sonchifolia
10-11-13,13,10,10,Frangula alnus
12,12,12,12,Frangula californica
5-15,15,15,5,Frankenia hirsuta
10-15,15,15,10,Frankenia laevis
10,10,10,10,Frankenia pulverulenta
5-15,15,5,5,Frankenia thymifolia
14,14,14,14,Franklandia fucifolia
18,18,18,18,Franklinia alatamaha
18,18,18,18,Franseria artemisioides
26,26,26,26,Frasera albicaulis
13,13,13,13,Frasera albicaulis var. modocensis
39,39,39,39,Frasera caroliniensis
39,39,39,39,Frasera speciosa
23-46-48-69,69,23,23,Fraxinus americana
23,23,23,23,Fraxinus angustifolia
23-46,46,23,23,Fraxinus anomala
23-46-69,69,23,23,Fraxinus berlandieriana
23,23,23,23,Fraxinus bungeana
23-46-69-92,92,69,23,Fraxinus chinensis
23-69,69,23,23,Fraxinus chinensis subsp. rhynchophylla
23,23,23,23,Fraxinus dipetala
23-24,24,23,23,Fraxinus excelsior
23,23,23,23,Fraxinus floribunda
23,23,23,23,Fraxinus griffithii
23-46,46,23,23,Fraxinus latifolia
23-46,46,23,23,Fraxinus longicuspis
23-24,24,23,23,Fraxinus mandshurica
23-46,46,23,23,Fraxinus nigra
23,23,23,23,Fraxinus odontocalyx
23-46,46,23,23,Fraxinus ornus
23,23,23,23,Fraxinus pallisae
23,23,23,23,Fraxinus pennsylvanica
23-46,46,23,23,Fraxinus platypoda
69-138,138,69,69,Fraxinus profunda
23,23,23,23,Fraxinus quadrangulata
23,23,23,23,Fraxinus sogdiana
23-46,46,23,23,Fraxinus velutina
23,23,23,23,Fraxinus xanthoxyloides
11,11,11,11,Freesia alba
11,11,11,11,Freesia caryophyllacea
11,11,11,11,Freesia corymbosa
11,11,11,11,Freesia fergusoniae
11,11,11,11,Freesia grandiflora
8-11,11,8,8,Freesia laxa
11,11,11,11,Freesia leichtlinii
11,11,11,11,Freesia occidentalis
11-12-22,22,11,11,Freesia refracta
11,11,11,11,Freesia sparrmanii
11,11,11,11,Freesia speciosa
11,11,11,11,Freesia verrucosa
11,11,11,11,Freesia viridis
20,20,20,20,Fremontodendron californicum
22,22,22,22,Frerea indica
31,31,31,31,Freycinetia banksii
25,25,25,25,Freycinetia funicularis
15,15,15,15,Freycinetia sumatrana
20,20,20,20,Fridericia conjugata
20,20,20,20,Fridericia dichotoma
20,20,20,20,Fridericia erubescens
20,20,20,20,Fridericia platyphylla
20,20,20,20,Fridericia pubescens
12,12,12,12,Fritillaria acmopetala
12-18-24,24,12,12,Fritillaria affinis
