institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGE	DMR72	DTOL	Angiosperm	Salicaceae	Salix	aurita	<Solanum	OXPRO	179.80	227.68	2.84	3.3	2.379	174.94	339.35	NA	1.03	0.52	0.5	4.3	3.37	0.054	NA	Sahr Mian	25/06/2021	NA	-	NA	NA	NA	1
RBGK	DMR70	DTOL	Angiosperm	Polygonaceae	Bistorta	vivipara	>Petro	OXPRO	185.83	364.67	3.52	3.34	1.962	373.88	192.05	NA	8.76	4.38	4.28	3.34	3.7	0.021	NA	Robyn Powell	30/06/2021	NA	-	NA	NA	NA	1
RBGK	DMR73	DTOL	Angiosperm	Ericaceae	Vaccinium	vitis-idaea	<Petro	OXPRO	114.97	394.42	3.85	2.22	3.444	119.82	411.22	NA	1.31	0.66	0.64	3.7	2.33	0.011	NA	Robyn Powell	30/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR74	DTOL	Angiosperm	Caryophyllaceae	Cerastium	fontanum	>Solanum	OXPRO	128.73	375.51	3.74	2.77	2.917	381.67	133.15	NA	5.73	2.87	2.8	2.89	4.17	0.048	NA	Sahr Mian	25/06/2021	NA	5.90	NA	NA	NA	1
RBGE	DMR68	DTOL	Fern ally	Equisetaceae	Equisetum	sylvaticum	>Pisum	OXPRO	96.55	283.51	3.32	5.74	2.937	283.51	96.55	NA	26.69	13.35	13.05	5.74	3.32	#DIV/0!	NA	Sahr Mian	24/06/2021	NA	25.78	NA	NA	NA	1
RBGK	SM43	DTOL	Angiosperm	Campanulaceae	Campanula	rotundifolia	<Petro	OXPRO	192.28	425.27	2.94	2.34	2.212	198.34	432.75	NA	2.06	1.03	1.01	3.37	2.59	0.028	NA	Robyn Powell	30/06/2021	KDTOL10296	2.19	NA	NA	NA	1
RBGK	SM44	DTOL	Angiosperm	Hypericaceae	Hypericum	perfoliatum	<Petro	OXPRO	153.19	402.15	4.34	2.51	2.625	161.5	424.85	NA	1.71	0.86	0.84	4.29	2.7	0.055	NA	Robyn Powell	30/06/2021	KDTOL10297	1.57	NA	NA	NA	1
RBGE	DMR83	DTOL	Angiosperm	Salicaceae	Salix	cinerea	<Petro	OXPRO	202.84	549.11	4.89	2.32	2.707	212.71	553.36	NA	1.73	0.86	0.85	4.5	2.81	0.091	NA	Robyn Powell	13/07/21	NA	NA	NA	NA	NA	1
RBGE	DMR82	DTOL	Angiosperm	Salicaceae	Salix	phylicifolia	<Petro	OXPRO	230.23	510.59	3.35	2.32	2.218	232.79	511.33	NA	2.05	1.02	1	3.2	2.31	0.030	NA	Robyn Powell	13/07/21	NA	-	NA	NA	NA	1
RBGE	DMR85	DTOL	Angiosperm	Salicaceae	Salix	caprea	<Petro	OXPRO	172.23	371.10	4.97	3.72	2.155	175.76	374.35	NA	2.11	1.06	1.03	4.97	3.61	0.035	NA	Robyn Powell	13/07/21	NA	-	NA	NA	NA	1
RBGE	DMR87	DTOL	Angiosperm	NA	Lythrum	portula	<Solanum	OXPRO	118.54	388.80	4.91	2.58	3.28	117.25	377.46	NA	0.62	0.31	0.3	4.66	2.64	0.039	NA	Robyn Powell	13/07/21	NA	-	NA	NA	NA	1
RBGE	DMR83 -1	DTOL	Angiosperm	NA	Ceratophyllum	demersum	<Petro	OXPRO	234.52	510.20	4.36	2.26	2.707	240.45	515.26	NA	2.1	1.05	1.03	4.44	2.11	0.091	NA	Robyn Powell	13/07/21	NA	1.38	NA	NA	NA	1
RBGE	DMR86	DTOL	Angiosperm	NA	Limosella	aquatica	<Petro	OXPRO	182.15	541.33	4.87	3.24	2.972	194.72	566.84	NA	1.55	0.77	0.76	4.54	3.09	0.051	NA	Robyn Powell	13/07/21	NA	-	NA	NA	NA	1
RBGE	DM84	DTOL	Angiosperm	NA	Avenella	flexuosa	>Petro	OXPRO	203.29	429.23	3.01	3.3	2.11	399.72	204.47	NA	8.8	4.4	4.3	3.4	3.18	0.581	NA	Robyn Powell	30/06/2021	NA	12.20	NA	NA	NA	1
RBGK	MC9235	DTOL	Angiosperm	NA	Lemna	minuta	<Solanum	GPB3%PVP	107.62	284.87	5.15	3.38	2.647	110.22	290.5	NA	0.76	0.38	0.37	5.19	3.16	0.012	NA	Robyn Powell	13/07/21	KDTOL10303	-	NA	NA	NA	1
RBGK	MC9236	DTOL	Angiosperm	NA	Spirodela	polyrhiza	<Solanum	OXPRO	104.83	277.93	5.4	3.82	2.651	105.9	287.82	NA	0.74	0.37	0.36	5.67	4.11	0.093	NA	Robyn Powell	13/07/21	KDTOL10304	0.60	NA	NA	NA	1
RBGK	MC9237	DTOL	Angiosperm	NA	Lemna	gibba	<Solanum	OXPRO	150.77	297.63	6.06	4.35	1.974	155.35	307.81	NA	1.01	0.5	0.49	6.07	4.12	0.018	NA	Robyn Powell	13/07/21	KDTOL10305	1	NA	NA	NA	1
RBGK	MC9234	DTOL	Angiosperm	NA	Lemna	trisulca	<Solanum	GPB3%PVP	126.30	228.59	4.69	3.65	1.81	127.83	230.21	NA	1.11	0.56	0.54	4.51	3.31	0.010	NA	Robyn Powell	13/07/21	KDTOL10302	0.92	NA	NA	NA	1
RBGK	MC9232	DTOL	Angiosperm	Ulmaceae	Ulmus	plotii	>Solanum	OXPRO	207.98	317.67	7.09	6.23	1.527	320.47	211.1	NA	3.04	1.52	1.48	5.13	5.82	0.008	NA	Sahr Mian	25/06/2021	KDTOL10300	-	NA	NA	NA	1
RBGE	DB1574	DTOL	Bryophyte	Herbertaceae	Herbertus	borealis	>Oryza	OXPRO	345.93	404.27	3.61	4	1.169	416.81	352.19	NA	2.37	1.18	1.16	3.71	3.87	0.021	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1576	DTOL	Bryophyte	Antitrichiaceae	Antitrichia	curtipendula	<Oryza	OXPRO	171.22	346.93	4.83	4.47	2.026	175.63	354.97	NA	0.99	0.49	0.48	5.22	5.02	0.007	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1577	DTOL	Bryophyte	Grimmiaceae	Grimmia	funalis	<Oryza	OXPRO	106.62	311.51	3.59	3.67	2.922	109.44	318.39	NA	0.69	0.34	0.34	3.63	4.19	0.015	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1579	DTOL	Bryophyte	Sphagnaceae	Sphagnum	fuscum	<Oryza	OXPRO	161.21	311.75	4.09	3.06	1.934	167.39	323.42	NA	1.04	0.52	0.51	3.86	2.92	0.004	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1583	DTOL	Bryophyte	Myuriaceae	Hyocomium	armoricum	<Oryza	OXPRO	139.98	335.15	3.78	3.34	2.394	147.84	350.77	NA	0.84	0.42	0.41	4.46	3.35	0.026	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1584	DTOL	Bryophte	Pleuroziaceae	Pleurozia	purpurea	>Oryza	OXPRO	321.69	441.00	3.32	3.85	1.371	454.26	339	NA	2.68	1.34	1.31	4.36	3.69	0.031	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1585	DTOL	Bryophyte	Herbertaceae	Herbertus	hutchinsiae	>Oryza	OXPRO	287.31	393.72	3.09	3.37	1.37	405.93	316.6	NA	2.56	1.28	1.25	3.44	3.4	0.002	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1589	DTOL	Bryophyte	Harpanthaceae	Harpanthus	flotovianus	<Solanum	OXPRO	214.08	508.26	4.48	2.01	2.374	219.49	518.14	NA	1.69	0.85	0.83	4.61	2.04	0.013	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1590	DTOL	Bryophyte	Mastigophoraceae	Mastigophora	woodsii	>Oryza	OXPRO	207.29	565.15	4.07	3.04	2.726	588.06	219.13	NA	5.37	2.68	2.62	4.48	3.71	0.057	NA	Sahr Mian	26/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1559	DTOL	Bryophyte	Pterigynandraceae	Pterigynandrum	filiforme	<Oryza	OXPRO	132.57	362.37	5.03	3.78	2.676	140.6	374.92	NA	0.75	0.38	0.37	4.65	3.76	0.024	NA	Sahr Mian	21/07/21	NA	NA	NA	NA	NA	1
RBGE	DB1565	DTOL	Bryophyte	Flexitrichaceae	Flexitrichum	gracile	<Oryza	OXPRO	97.86	340.53	3.76	2.29	3.486	95.76	331.6	NA	0.58	0.29	0.28	3.51	3.03	0.028	NA	Sahr Mian	21/07/21	NA	NA	Endopolyploidy	NA	NA	1
RBGE	DB1581	DTOL	Bryophyte	Meesiaceae	Meesia	uliginosa	<Oryza	OXPRO	221.14	288.88	4.29	4.01	1.306	231.54	302.35	NA	1.53	0.77	0.75	4.92	3.97	0.001	NA	Sahr Mian	21/07/21	NA	NA	NA	NA	NA	1
RBGE	DB1592	DTOL	Bryophyte	Bartramiaceae	Bartramia	pomiformis	<Oryza	OXPRO	176.06	463.74	6.75	4.45	2.634	187.44	488.31	NA	0.77	0.38	0.38	6.08	4.6	0.025	NA	Sahr Mian	21/07/21	NA	NA	Very messy, with low nuclei count	NA	NA	1
RBGE	DB1594	DTOL	Bryophyte	Anastrophyllaceae	Anastrophyllum	donnianum	<Solanum	OXPRO	153.94	373.50	5.42	5.1	2.426	156.84	381.2	NA	1.65	0.82	0.8	5.01	3.7	0.029	NA	Sahr Mian	21/07/21	NA	NA	NA	NA	NA	1
RBGE	DB1595	DTOL	Bryophyte	Plagiochilaceae	Plagiochila	spinulosa	>Oryza	OXPRO	188.73	322.53	5.67	5.22	1.709	326.2	189.87	NA	3.44	1.72	1.68	5.37	5.25	0.013	NA	Sahr Mian	21/07/21	NA	NA	NA	NA	NA	1
RBGE	DB1596	DTOL	Bryophyte	Scapaniaceae	Scapania	gracilis	<Oryza	OXPRO	120.79	301.49	5.75	3.63	2.496	124.76	310.97	NA	0.8	0.4	0.39	5.94	3.91	0.012	NA	Sahr Mian	21/07/21	NA	NA	NA	NA	NA	1
RBGE	DB1597	DTOL	Bryophyte	Leucobryaceae	Leucobryum	glaucum	<Solanum	OXPRO	199.96	374.75	4.6	3.36	1.874	207.38	387.52	NA	1.07	0.54	0.52	4.03	3.51	0.009	NA	Sahr Mian	21/07/21	NA	NA	NA	NA	NA	1
RBGE	DB1575	DTOL	Bryophyte	Splachnaceae	Splachnum	sphaericum	<Oryza	OXPRO	114.90	479.52	9.54	6.26	4.173	114.9	479.52	NA	0.48	0.24	0.23	9.54	6.26	#DIV/0!	NA	Sahr Mian	21/07/21	NA	NA	NA	NA	NA	1
RBGK	MC9241	DTOL	Angiosperm	Fabaceae	Robinia	pseudoacacia	<Solanum	GPB3%PVP	260.11	331.74	2.75	2.29	1.275	272.34	344.81	NA	1.58	0.79	0.77	2.84	2.67	0.009	NA	Sahr Mian	27/07/21	KDTOL10311	1.48	NA	NA	NA	1
RBGK	MC9242	DTOL	Angiosperm	Salicaceae	Populus	alba	<Solanum	GPB3%PVP	178.74	339.08	4.14	4.21	1.897	183.91	356.77	NA	1.03	0.52	0.5	3.64	4.29	0.032	NA	Sahr Mian	27/07/21	KDTOL10312	0.52	polyploid	NA	NA	1
RBGK	MC9241	DTOL	Angiosperm	Fabaceae	Lathyrus	aphaca	>Petro	GPB3%PVP	191.01	418.24	2.18	2.24	2.19	435.1	201.21	NA	9.73	4.87	4.76	2.08	2.03	0.024	NA	Sahr Mian	27/07/21	KDTOL10308	13.80	NA	NA	NA	1
RBGK	MC9243	DTOL	Angiosperm	Fagaceae	Quercus	cerris	<Petro	GPB3%PVP	211.69	490.67	4.85	2.45	2.318	219.39	500.29	NA	1.97	0.99	0.96	4.59	2.64	0.051	NA	Sahr Mian	27/07/21	KDTOL10313	1.90	NA	NA	NA	1
RBGK	MC9244	DTOL	Angiosperm	Fagaceae	Quercus	ilex	<Petro	GPB3%PVP	132.72	286.66	4.37	2.42	2.16	133.33	287.26	NA	2.09	1.04	1.02	4.75	2.4	0.005	NA	Sahr Mian	27/07/21	KDTOL10314	2,00	NA	NA	NA	1
RBGK	MV2408	DTOL	Angiosperm	Poaceae	Nardus	stricta	>Solanum	OXPRO	112.66	226.41	4.09	3.23	2.006	230.38	115.56	NA	3.99	1.99	1.95	3.78	4.61	0.006	NA	Sahr Mian	27/07/21	KDTOL10318	4.20	NA	NA	NA	1
RBGK	MV2409	DTOL	Angiosperm	Poaceae	Digitaria	sanguinalis	<Petro	GPB3%PVP	153.63	295.77	2.58	1.9	1.925	156.39	302.81	NA	2.32	1.16	1.14	2.81	2.15	0.011	NA	Sahr Mian	27/07/21	KDTOL10319	-	NA	NA	NA	1
RBGK	MC9245	DTOL	Angiosperm	Rosaceae	Rosa	agrestis	<Petro	GPB3%PVP	158.80	243.36	4.69	3.75	1.532	161.03	245.01	NA	2.96	1.48	1.45	4.58	3.55	0.009	NA	Sahr Mian	27/07/21	KDTOL10315	-	NA	NA	NA	1
RBGK	MC9246	DTOL	Angiosperm	Rosaceae	Rosa	rubiginosa	<Petro	GPB3%PVP	172.45	270.79	4.11	2.89	1.57	175.95	273.78	NA	2.89	1.45	1.41	4.33	2.65	0.015	NA	Sahr Mian	27/07/21	KDTOL10316	-	NA	NA	NA	1
RBGK	MC9247	DTOL	Angiosperm	Rosaceae	Rosa	canina	<Petro	GPB3%PVP	153.63	295.77	2.58	1.9	1.925	154.54	298.37	NA	2.33	1.17	1.14	2.84	2.28	0.008	NA	Sahr Mian	27/07/21	KDTOL10317	2.90	NA	NA	NA	1
RBGK	MC9248	DTOL	Angiosperm	Montiaceae	Claytonia	sibirica	>Petro	GPB3%PVP	209.99	352.55	3.08	3.34	1.679	357.8	213.27	NA	7.55	3.77	3.69	3.26	3.01	0.001	NA	Sahr Mian	27/07/21	KDTOL10322	-	NA	NA	NA	1
RBGE	DMR90	DTOL	Angiosperm	Fabaceae	Medicago	lupulina	<Petro	GPB3%PVP	94.05	286.69	5.27	3.34	3.048	97.8	294.36	NA	1.5	0.75	0.73	4.15	2.71	0.033	NA	Sahr Mian	03/03/21	NA	1.80	NA	NA	NA	1
RBGE	DMR93	DTOL	Angiosperm	Geraniaceae	Geranium	robertianum	<Petro	GPB3%PVP	137.78	239.37	3.67	2.45	1.737	141.44	242.66	NA	2.62	1.31	1.28	3.72	2.46	0.025	NA	Sahr Mian	03/03/21	NA	2.64	NA	NA	NA	1
RBGE	DMR94	DTOL	Angiosperm	Lamiaceae	Stachys	sylvatica	<Petro	GPB3%PVP	179.63	289.92	2.7	1.99	1.614	185.62	295.44	NA	2.83	1.41	1.38	2.99	2.28	0.019	NA	Sahr Mian	03/03/21	NA	2.56	NA	NA	NA	1
RBGE	DMR98	DTOL	Angiosperm	Poaceae	Phalaris	arundinacea	>Petro	GPB3%PVP	207.22	473.24	3	2.2	2.284	481.02	214.56	NA	10.09	5.04	4.93	2.2	2.85	0.038	NA	Sahr Mian	27/07/21	NA	8.20	NA	NA	NA	1
RBGE	DMR96	DTOL	Angiosperm	Asteraceae	Cirsium	palustre	<Petro	GPB3%PVP	144.80	233.60	3.98	2.84	1.613	150.65	241.07	NA	2.81	1.41	1.38	3.28	2.4	0.011	NA	Sahr Mian	03/08/21	NA	2.58	NA	NA	NA	1
RBGE	DMR99	DTOL	Angiosperm	Veronicaceae	Veronica	montana	<Petro	GPB3%PVP	98.55	296.82	4.31	2.81	3.012	100.41	301.69	NA	1.5	0.75	0.73	4.45	2.68	0.015	NA	Sahr Mian	03/08/21	NA	1.70	NA	NA	NA	1
RBGE	DMR100	DTOL	Angiosperm	Apiaceae	Sanicula	europaea	<Petro	GPB3%PVP	181.14	305.26	2.97	2.38	1.685	186.99	311.47	NA	2.7	1.35	1.32	2.66	2.15	0.017	NA	Sahr Mian	03/08/21	NA	2.44	NA	NA	NA	1
RBGE	DMR101	DTOL	Angiosperm	Rubiaceae	Galium	odoratum	<Petro	GPB3%PVP	121.55	328.05	4.89	2.61	2.699	125.22	334.28	NA	1.69	0.84	0.82	4.79	2.6	0.026	NA	Sahr Mian	03/08/21	NA	-	NA	NA	NA	1
RBGK	MV2412	DTOL	Angiosperm	Poaceae	Agrostis	capillaris	>Petro	GPB3%PVP	203.56	293.62	3.53	3.53	1.442	308.82	215.01	NA	6.46	3.23	3.16	3.14	3.33	0.005	NA	Sahr Mian	03/08/21	KDTOL10325	7/9	NA	NA	NA	1
RBGK	MV2413	DTOL	Angiosperm	Poaceae	Festuca	heterophylla	>Petro	GPB3%PVP	202.93	511.62	3.06	2.54	2.521	530.46	213.65	NA	11.17	5.59	5.46	2.35	2.65	0.037	NA	Sahr Mian	03/08/21	KDTOL10326	11.32	NA	NA	NA	1
RBGK	MV2414	DTOL	Angiosperm	Poaceae	Agrostis	stolonifera	>Petro	GPB3%PVP	221.72	326.60	3.31	3.01	1.473	339.98	231.09	NA	6.62	3.31	3.24	3.31	3.3	0.003	NA	Sahr Mian	03/08/21	KDTOL10327	7	NA	NA	NA	1
RBGK	MV2410	DTOL	Angiosperm	Poaceae	Bromus	interruptus	>Pisum	GPB3%PVP	196.06	457.65	2.42	2.2	1.334	463.33	199.31	NA	21.13	10.57	10.33	2.03	2.13	0.568	NA	Robyn Powell	04/08/21	KDTOL10323	16.80	NA	NA	NA	1
RBGK	MV2415	DTOL	Angiosperm	Fabaceae	Ornithopus	perpusillus	<Petro	GPB3%PVP	156.59	521.01	3.43	2.19	3.329	159.21	521.64	NA	1.37	0.69	0.67	3.22	2.32	0.048	NA	Robyn Powell	04/08/21	KDTOL10328	-	NA	NA	NA	1
RBGK	MV2416	DTOL	Angiosperm	Poaceae	Polypogon	viridis	>Petro	GPB3%PVP	176.77	276.14	3.09	2.93	1.562	280.98	179.84	NA	7.03	3.52	3.44	3.24	2.84	0.001	NA	Robyn Powell	04/08/21	KDTOL10329	-	NA	NA	NA	1
RBGE	DMR91	DTOL	Angiosperm	Onagraceae	Epilobium	hirsutum	<Solanum	GPB3%PVP	149.53	322.67	5.21	3.56	2.158	157.37	331.32	NA	0.95	0.47	0.46	4.84	4.1	0.033	NA	Sahr Mian	04/08/21	NA	0.60	NA	NA	NA	1
RBGE	DMR97	DTOL	Angiosperm	Asteraceae	Leontodon	hispidus	>Solanum	GPB3%PVP	181.73	402.19	3.5	2.9	2.213	407.92	186.78	NA	4.37	2.18	2.14	3.19	3.47	0.026	NA	Sahr Mian	04/08/21	NA	5	NA	NA	NA	1
RBGE	DMR92	DTOL	Angiosperm	Poaceae	Glyceria	maxima	>Pisum	GPB3%PVP	249.61	363.71	3.18	2.93	1.457	371	253.93	NA	13.28	6.64	6.49	2.82	3.04	0.004	NA	Sahr Mian	04/08/21	NA	12.30	NA	NA	NA	1
RBGK	MC9249	DTOL	Angiosperm	Nymphaeaceae	Nuphar	lutea	>Solanum	GPB3%PVP	157.90	432.95	3.7	2.96	2.742	438.7	162.02	NA	5.42	2.71	2.65	2.96	3.46	0.030	NA	Sahr Mian	04/08/21	KDTOL10330	5.88	NA	NA	NA	1
RBGK	MC9250	DTOL	Angiosperm	Nymphaeaceae	Nymphaea	alba	>Solanum	GPB3%PVP	122.96	273.00	3.84	5.94	2.22	282.05	129.86	NA	4.34	2.17	2.12	5.39	3.54	0.040	NA	Sahr Mian	04/08/21	KDTOL10331	4.47	NA	NA	NA	1
RBGE	DMR88	DTOL	Angiosperm	Celastraceae	Parnassia	palustris	>Solanum	GPB3%PVP	222.06	527.55	3.46	3.15	2.376	539.77	229.17	NA	4.71	2.36	2.3	3.53	3.8	0.021	NA	Sahr Mian	04/08/21	KDTOL10339	2.35	Tetraploid form, diploid collected by Kew	NA	NA	1
RBGE	DMR102	DTOL	Angiosperm	Lentibulariaceae	Pinguicula	vulgaris	<Petro	GPB3%PVP	153.41	467.32	4.39	2.52	3.046	155.58	471.37	NA	1.49	0.74	0.73	4.42	2.4	0.014	NA	Robyn Powell	04/08/21	NA	1.19	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Festuca	ovina	>Petro	GPB3%PVP	160.55	336.18	3.23	2.85	2.093	335.13	160.62	NA	9.39	4.69	4.59	3.4	3.57	0.007	NA	Robyn Powell	04/08/21	NA	9.50	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Plantaginaceae	Plantago	lanceolata	<Petro	GPB3%PVP	219.25	330.93	3.9	3.11	1.509	219.25	330.93	NA	2.98	1.49	1.46	3.9	3.11	#DIV/0!	NA	Robyn Powell	04/08/21	NA	2.92	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Fabaceae	Lotus	corniculatus	<Petro	GPB3%PVP	195.62	338.39	4.14	2.96	1.73	195.62	338.39	NA	2.6	1.3	1.27	4.14	2.96	#DIV/0!	NA	Robyn Powell	04/08/21	NA	2.73	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Rosaceae	Sanguisorba	minor	<Solanum	GPB3%PVP	223.57	376.87	4.51	3.44	1.686	183.91	307.5	NA	1.2	0.6	0.58	4.74	4.04	0.015	NA	Sahr Mian	04/08/21	NA	1.12	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Cyperaceae	Carex	panicea	<Petro	GPB3%PVP	193.89	526.96	4.55	4.21	2.718	201.18	555.11	NA	1.63	0.82	0.8	4.24	3.82	0.051	NA	Robyn Powell	04/08/21	NA	1.38	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Agrostis	capillaris	>Petro	GPB3%PVP	226.46	325.28	3.15	2.65	1.436	325.28	226.46	NA	6.46	3.23	3.16	2.65	3.15	#DIV/0!	NA	Robyn Powell	04/08/21	NA	-	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Caprifoliaceae	Scabiosa	columbaria	<Petro	GPB3%PVP	199.48	353.18	3.46	2.79	1.921	199.48	353.18	NA	2.54	1.27	1.24	3.46	2.79	#DIV/0!	NA	Robyn Powell	04/08/21	NA	2.32	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Koeleria	macrantha	<Petro	GPB3%PVP	149.16	295.69	3.38	2.72	1.982	152.4	300.57	NA	2.28	1.14	1.12	2.97	2.49	0.011	NA	Robyn Powell	04/08/21	NA	4.8	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Cyperaceae	Carex	flacca	<Petro	GPB3%PVP	169.36	295.98	4.13	4.64	1.748	175	305.34	NA	2.58	1.29	1.26	4.63	4.11	0.012	NA	Robyn Powell	04/08/21	NA	2.12	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Linaceae	Linum	catharticum	<Petro	GPB3%PVP	160.02	495.53	5.06	3.32	3.097	160.02	495.53	NA	1.45	0.73	0.71	5.06	3.32	#DIV/0!	NA	Robyn Powell	04/08/21	NA	1.50	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Cyperaceae	Carex	caryophyllea	<Solanum	GPB3%PVP	213.35	343.06	4.98	4.42	1.608	220.5	351.86	NA	1.25	0.63	0.61	4.54	4.01	0.010	NA	Sahr Mian	04/08/21	NA	1.24	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Rosaceae	Potentilla	erecta	<Solanum	GPB3%PVP	174.03	228.90	5.47	5.5	1.315	171.36	227.01	NA	1.51	0.75	0.74	5.43	5.65	0.013	NA	Sahr Mian	04/08/21	NA	0.91	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Campanulaceae	Campanula	rotundifolia	>Solanum	GPB3%PVP	212.89	464.62	3.83	3.41	2.182	467.18	214.06	NA	4.37	2.18	2.13	3.7	4.07	0.013	NA	Sahr Mian	04/08/21	NA	2.06	Polyploid compared to collection from Kew	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Hypericaceae	Hypericum	pulchrum	<Solanum	GPB3%PVP	204.43	431.76	4.13	3.07	2.112	206.86	435.92	NA	0.95	0.47	0.46	4.21	2.99	0.009	NA	Sahr Mian	04/08/21	NA	-	NA	NA	NA	1
RBGE	DMR103	DTOL	Angiosperm	Gentianaceae	Gentianella	amarella	>Pisum	GPB3%PVP	268.02	309.41	2.7	2.12	1.154	314.1	274.23	NA	10.41	5.21	5.09	2.27	2.82	0.009	NA	Sahr Mian	05/08/21	NA	-	NA	NA	NA	1
RBGE	DMR104	DTOL	Angiosperm	Asteraceae	Achillea	ptarmica	<Pisum	GPB3%PVP	250.08	310.12	2.82	2.33	1.24	252.72	312.95	NA	7.34	3.67	3.59	2.59	1.88	0.001	NA	Sahr Mian	05/08/21	NA	5.80	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Helictochloa	pratensis	>Pisum	GPB3%PVP	108.42	467.22	2.65	2.35	4.309	466.73	108.83	NA	38.98	19.49	19.06	2.25	2.59	0.019	NA	Sahr Mian	05/08/21	NA	-	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Briza	media	<Pisum	GPB3%PVP	213.34	289.26	3.21	3.6	1.356	216.91	290.83	NA	6.78	3.39	3.32	2.9	3.63	0.016	NA	Sahr Mian	05/08/21	NA	6.71	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Anthoxanthum	odoratum	>Pisum	GPB3%PVP	311.65	444.88	3.05	2.82	1.428	454.56	317.48	NA	13.01	6.51	6.36	2.73	2.83	0.003	NA	Sahr Mian	05/08/21	NA	11.80	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Cistaceae	Helianthemum	nummularium	<Pisum	GPB3%PVP	222.69	315.56	3.89	3.82	1.417	222.77	315.87	NA	6.41	3.21	3.13	3.97	3.86	0.001	NA	Sahr Mian	05/08/21	NA	6.49	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Danthonia	decumbens	<Pisum	GPB3%PVP	168.59	310.05	2.42	2.57	1.646	176.62	308.45	NA	5.21	2.6	2.55	2.23	2.29	0.004	NA	Sahr Mian	05/08/21	NA	4.59	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Caprifoliaceae	Succisa	pratensis	<Pisum	GPB3%PVP	188.33	310.05	2.42	2.57	1.646	187.89	308.45	NA	5.54	2.77	2.71	2.23	2.29	0.004	NA	Sahr Mian	05/08/21	NA	5.56	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Violaceae	Viola	riviniana	<Petro	Gabraith	195.73	332.17	4.09	4.32	1.697	195.73	332.17	NA	2.65	1.33	1.3	4.09	4.32	#DIV/0!	NA	Sahr Mian	05/08/21	NA	2.73	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Cyperaceae	Carex	hostiana	<Solanum	GPB3%PVP	147.53	338.58	3.81	2.32	2.295	154.12	351.09	NA	0.88	0.44	0.43	3.59	2.38	0.015	NA	Sahr Mian	06/08/21	NA	0.68	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Lamiaceae	Thymus	praecox	<Petro	GPB3%PVP	168.10	308.44	3.76	3.43	1.835	176.64	319.22	NA	2.49	1.25	1.22	3.65	3.58	0.026	NA	Sahr Mian	06/08/21	NA	2.80	NA	NA	NA	1
BUXTON	NA	DTOL	Angiosperm	Poaceae	Dactylis	glomerata	>Petro	GPB3%PVP	195.97	367.62	2.69	3.01	1.876	373.23	200.04	NA	8.4	4.2	4.11	2.65	2.41	0.011	NA	Sahr Mian	06/08/21	NA	8.58	NA	NA	NA	1
