PHYLUM	ORDER	GENUS	SPECIES	METHOD	1C in pg	1C in Mbp	x	FGSDID	SPECIMEN ID
Ascomycota	Microascales	Microascus	trigonosporus	CS	0.037	36.10		5407	CBS 218.31 v1.0
Ascomycota	Microthyriales	Tothia	fuscella	CS	0.038	36.78		5384	CBS 130266 v1.0
Ascomycota	Mycocaliciales	Mycocalicium	subtile	Fl-PC	0.025	24.51		2008	REG
Ascomycota	Mycosphaerellales	Cercospora	kikuchii	PFGE	0.029	28.40		3925	
Ascomycota	Mytilinidiales	Cenococcum	geophilum	FC	0.208	203.00		5516	
Ascomycota	Onygenales	Blastomyces	dermatitidis	CS	0.077	75.40		4968	ER-3
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.028	27.71		5792	RMSCC 3703
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.028	27.73		4829	Taxonomy ID: 396776; strain H538.4
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.028	27.78		5791	Taxonomy ID: 396776; strain H538.4
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.029	28.00		4451	strain C735
Ascomycota	Onygenales	Coccidioides	immitis	Fl-PC	0.029	28.20		4425	various
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.029	28.30		5099	various
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.030	28.95		5296	RS v1.0
Ascomycota	Onygenales	Coccidioides	immitis	CHEF gel electrophoresis	0.030	29.00		4426	various
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.030	29.00		4907	Taxonomy ID: 396776; strain H538.4
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.030	29.00		4908	RMSCC 2394
Ascomycota	Onygenales	Coccidioides	immitis	CS	0.030	29.00		4909	RMSCC 3703
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.026	25.49		5782	RMSCC 3700
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.027	26.18		5779	RMSCC 1038
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.027	26.66		5780	RMSCC 1037
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.028	27.01		5785	C735 delta SOWgp
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.028	27.20		5100	
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.028	27.35		5778	CPA 0020
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.028	27.58		5776	Silveri
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.028	27.79		5777	CPA 0066
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.029	27.92		5783	RMSCC 2133
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.029	28.21		5784	RMSCC 3488
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.029	28.69		5781	CPA 0001
Ascomycota	Onygenales	Coccidioides	posadasii		0.030	29.00		2898	
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4910	C735
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4911	CPA 0001
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4912	CPA 0020
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4913	CPA 0066
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4914	RMSCC 103
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4915	RMSCC 103
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4916	RMSCC 104
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4917	RMSCC 348
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4918	RMSCC 370
Ascomycota	Onygenales	Coccidioides	posadasii	CS	0.030	29.00		4919	Silveri
Ascomycota	Onygenales	Gymnascella	aurantiaca	CS	0.026	25.35		5298	NRRL 5967 v1.0
Ascomycota	Onygenales	Gymnascella	citrina	CS	0.026	25.16		5299	NRRL 5970 v1.1
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.025	24.00		4902	G186AR
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.025	24.00		4903	G217
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.034	32.99		5300	NAm1 v1.0
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.037	36.20		3956	
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.039	37.94		5787	H88
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.040	38.96		5788	H143
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.042	41.29		5789	G217B
Ascomycota	Onygenales	Histoplasma	capsulatum	CS	0.047	46.12		5790	Tmu
Ascomycota	Onygenales	Microsporum	canis	CS	0.024	23.24		5301	CBS 113480
Ascomycota	Onygenales	Onygena	corvina	Fl-PC	0.030	29.26		1989	REG
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.024	23.00		4046	isolate 113
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.024	23.30		5054	isolate 18
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.024	23.40		5055	isolate 265
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.024	23.70		5053	isolate 4947
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.024	23.80		4026	isolate 113
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.025	24.00		4031	isolate Bt01
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.025	24.90		4030	isolate SS
Ascomycota	Onygenales	Paracoccidioides	brasiliensis		0.026	25.00		3967	
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.026	25.80	1	4027	isolate 113
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.027	26.30	1	5061	isolate 18
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.028	27.60		4047	isolate B-339
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.029	28.30	1	4029	isolate Bt01
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.029	28.50	1	4033	isolate EPM45
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.030	28.90		5052	isolate B-339
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	CS	0.030	29.06		5305	Pb03
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	CS	0.030	29.40		5797	Pb300
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	CS	0.030	29.44		5798	CNH
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.030	29.60		5056	isolate 18749
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.030	29.70		3924	
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.031	29.90	1	5060	isolate Ibia
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	CS	0.031	29.95		5796	Pb18
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.031	30.10		5057	isolate Ibia
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.031	30.20	1	5065	isolate ATCC 60855 Conidia
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.031	30.50		5059	isolate Tatu
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.031	30.50		4032	isolate EPM45
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	CS	0.031	30.70		5101	
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.032	30.90	1	5069	isolate Penguin
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	PFGE	0.032	31.20		5058	isolate 19
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.032	31.30	1	5064	isolate ATCC 60855 Yeast
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.032	31.70	1	4028	isolate SS
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.033	32.00	1	5067	isolate 29068
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.033	32.30	1	5068	isolate 30878
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.034	32.80	1	5062	isolate ATCC 32069
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.036	34.80	1	5066	isolate 11762
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.036	35.30	1	5070	isolate 300
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	SYBR Green I-FC	0.036	35.50	1	5063	isolate T10B1
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.044	43.50	2	5047	isolate 265
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.047	45.70	2	5072	isolate B-339
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.049	47.80	2	5045	isolate 4947
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.054	53.00	2	5044	isolate B-339
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.058	57.20	2	5046	isolate 18
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.062	60.90	2	5073	isolate 113
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.068	66.60	2	5051	isolate Tatu
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.068	66.80	2	5050	isolate 19
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.071	69.40	2	5049	isolate Ibia
Ascomycota	Onygenales	Paracoccidioides	brasiliensis	DAPI-IC	0.075	73.60	2	5048	isolate 18749
Ascomycota	Onygenales	Trichophyton	mentagrophytes	CS	0.022	21.94		5794	H6
Ascomycota	Onygenales	Trichophyton	mentagrophytes	CS	0.023	22.47		5793	MR816
Ascomycota	Onygenales	Trichophyton	mentagrophytes	CS	0.023	22.59		5795	SAMEA72841168
Ascomycota	Onygenales	Trichophyton	rubrum	CHEF gel electrophoresis	0.023	22.05		2728	Clinical isolate of T. rubrum (H6)
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.023	22.50		5324	CBS 118892 v1.0
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.023	22.52		5769	IGIB-SBL-CI1
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.023	22.63		5773	CBS 735.88
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.024	23.06		5767	CBS 100081
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.024	23.12		5770	D6
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.024	23.12		5771	CBS 202.88
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.024	23.13		5768	CBS 288.86
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.024	23.13		5775	MR1448
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.024	23.16		5774	MR1459
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.024	23.17		5766	MR850
Ascomycota	Onygenales	Trichophyton	rubrum	PFGE	0.036	35.00		2900	Strain D12
Ascomycota	Onygenales	Trichophyton	rubrum	CS	0.041	40.00		3941	
Ascomycota	Onygenales	Trichophyton	verrucosum	CS	0.023	22.54		5325	HKI 0517 v1.0
Ascomycota	Onygenales	Uncinocarpus	reesii	CS	0.023	22.33		5295	1704 v1.0
Ascomycota	Onygenales	Uncinocarpus	reesii	CS	0.031	30.00		3954	strain 1704
Ascomycota	Ophiostomatales	Grosmannia	clavigera	CS	0.030	29.79		5280	kw1407 v1.0
Ascomycota	Ophiostomatales	Grosmannia	clavigera	CS	0.033	32.50		4970	kw1407
Ascomycota	Ophiostomatales	Ophiostoma	novo-ulmi	CS	0.033	31.79		5816	H327
Ascomycota	Ophiostomatales	Ophiostoma	piceae	CS	0.033	32.50		5815	UAMH 11346; ID: 18073
Ascomycota	Ophiostomatales	Ophiostoma	piceae	CS	0.034	32.84		5291	UAMH 11346
Ascomycota	Ophiostomatales	Sporothrix	brasiliensis	CS	0.034	33.21		5810	5110,Taxonomy ID: 1398154
Ascomycota	Ophiostomatales	Sporothrix	globosa	CS	0.036	34.72		5812	strain CBS 120340
Ascomycota	Ophiostomatales	Sporothrix	insectorum	CS	0.036	34.72		5811	RCEF 264
Ascomycota	Ophiostomatales	Sporothrix	pallida	CS	0.039	37.79		5814	strain SPA8, ID: 32218
Ascomycota	Ophiostomatales	Sporothrix	schenckii	CHEF gel electrophoresis	0.029	28.00		3971	
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.039	38.14	2	4071	EH-268
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.040	39.12	2	4063	EH-176
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.040	39.12	2	4067	EH-208
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.045	44.01	2	4064	EH-176
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.045	44.01	2	4066	EH-143
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.045	44.01	2	4068	EH-208
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.045	44.01	2	4073	EH-270
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.046	44.99	2	4065	EH-143
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.047	45.97	2	4075	EH-272
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.048	46.94	2	4070	EH-217
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.049	47.92	2	4072	EH-268
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.049	47.92	2	4074	EH-270
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.050	48.90	2	4069	EH-217
Ascomycota	Ophiostomatales	Sporothrix	schenckii	diphenylamine method	0.050	48.90	2	4076	EH-272
Ascomycota	Orbiliales	Dactylellina	haptotyla	CS	0.040	39.53		5235	CBS 200.50 v1.0
Ascomycota	Orbiliales	Drechslerella	stenobrocha	CS	0.021	20.48		5818	248
Ascomycota	Peltigerales	Lobaria	pulmonaria	CS	0.057	56.12		5960	Scotland reference genome v1.0
Ascomycota	Pezizales	Aleuria	aurantia	Fl-PC	0.026	25.27	1-2	2703	REG (Weber 60)
Ascomycota	Pezizales	Aleuria	aurantia	Fl-PC	0.026	25.27	1-2	2704	REG (Weber 712)
Ascomycota	Pezizales	Anthracobia	melaloma	DAPI-IC	0.021	20.90		5804	TAA188381
Ascomycota	Pezizales	Anthracobia	melaloma	Fl-PC	0.035	34.20	2	2705	REG
Ascomycota	Pezizales	Ascobolus	equinus	Fl-PC	0.026	25.27	1-2	2660	REG
Ascomycota	Pezizales	Ascobolus	foliicola	Fl-PC	0.054	53.01	3	2656	REG
Ascomycota	Pezizales	Ascobolus	minutus	Fl-PC	0.074	72.58	4	2657	REG
Ascomycota	Pezizales	Ascobolus	stercorarius	Fl-PC	0.047	46.36	3	2653	REG (Weber 73)
Ascomycota	Pezizales	Ascobolus	stercorarius	Fl-PC	0.050	48.83	3	2654	REG (Weber 194)
Ascomycota	Pezizales	Ascobolus	stercorarius	Fl-PC	0.052	51.30	3	2655	REG (Weber 188)
Ascomycota	Pezizales	Ascodesmis	nigricans	CS	0.028	27.39		6016	CBS 389.68 v1.0
Ascomycota	Pezizales	Caloscypha	fulgens	CS	0.046	44.84		6017	ATCC 42695 v1.0
Ascomycota	Pezizales	Cheilymenia	fimicola	Fl-PC	0.026	25.27	1-2	2685	REG
Ascomycota	Pezizales	Cheilymenia	fimicola	Fl-PC	0.026	25.27	1-2	5860	REG
Ascomycota	Pezizales	Cheilymenia	oligotricha	Fl-PC	0.027	26.03	1-2	2686	PAULUS 2043
Ascomycota	Pezizales	Cheilymenia	stercorea	Fl-PC	0.025	24.51	1-2	2683	REG (Weber 65)
Ascomycota	Pezizales	Cheilymenia	stercorea	Fl-PC	0.025	24.51	1-2	3920	REG (Weber 65)
Ascomycota	Pezizales	Cheilymenia	stercorea	Fl-PC	0.028	26.98	1-2	2684	REG (Weber 186)
Ascomycota	Pezizales	Cheilymenia	theleboloides	Fl-PC	0.024	23.56	1-2	2682	REG
Ascomycota	Pezizales	Choiromyces	venosus	CS	0.129	126.04		5229	120613-1 v1.0
Ascomycota	Pezizales	Disciotis	venosa	Fl-PC	0.035	34.20	2	2594	REG
Ascomycota	Pezizales	Disciotis	venosa	CS	0.046	45.27		6018	NRRL 24433 v1.0
Ascomycota	Pezizales	Galiella	rufa	Fl-PC	0.074	72.58	4	2593	REG
Ascomycota	Pezizales	Geopora	arenicola	Fl-PC	0.090	87.97	5-6	2670	REG
Ascomycota	Pezizales	Geopora	foliacea	Fl-PC	0.050	48.83	3	2669	REG
Ascomycota	Pezizales	Geopyxis	carbonaria	CS	0.051	49.45		6019	DOB1671 v1.0
Ascomycota	Pezizales	Geopyxis	carbonaria	Fl-PC	0.052	50.54	3	2663	REG
Ascomycota	Pezizales	Gyromitra	esculenta	Fl-PC	0.033	32.68	2	2616	REG (Weber 30)
Ascomycota	Pezizales	Gyromitra	esculenta	Fl-PC	0.034	33.44	2	2617	REG (Weber 18)
Ascomycota	Pezizales	Gyromitra	esculenta	CS	0.046	45.05		6020	CBS101906 v1.0
Ascomycota	Pezizales	Gyromitra	infula	Fl-PC	0.032	31.73	2	2615	REG
Ascomycota	Pezizales	Gyromitra	infula	CS	0.047	45.88		6021	GyrinfSpk-SM18 v1.0
Ascomycota	Pezizales	Helvella	acetabulum	Fl-PC	0.097	94.43	6	2626	REG (Weber 571)
Ascomycota	Pezizales	Helvella	acetabulum	Fl-PC	0.102	99.37	6	2627	REG (Weber 34)
Ascomycota	Pezizales	Helvella	acetabulum	Fl-PC	0.105	102.60	6	2628	PAULUS 2047 (Weber 218)
Ascomycota	Pezizales	Helvella	alpestris	Fl-PC	0.108	105.83	6	2629	REG
Ascomycota	Pezizales	Helvella	crispa	Fl-PC	0.050	48.83	3	2621	REG (Weber 31)
Ascomycota	Pezizales	Helvella	crispa	Fl-PC	0.052	51.30	3	2622	REG (Weber 20)
Ascomycota	Pezizales	Helvella	crispa	Fl-PC	0.056	54.53	3	2623	REG (Weber 21)
Ascomycota	Pezizales	Helvella	elastica	Fl-PC	0.052	51.30	3	2624	REG
Ascomycota	Pezizales	Helvella	lacunosa	Fl-PC	0.047	46.36	3	2618	REG (Weber 22)
Ascomycota	Pezizales	Helvella	lacunosa	Fl-PC	0.050	48.83	3	2619	REG (Weber 32)
Ascomycota	Pezizales	Helvella	lacunosa	Fl-PC	0.051	49.78	3	2620	REG (Weber 296)
Ascomycota	Pezizales	Helvella	silvicola	Fl-PC	0.054	53.01	3	2625	REG
Ascomycota	Pezizales	Humaria	hemisphaerica	Fl-PC	0.067	65.93	4	2671	REG (Weber 420)
Ascomycota	Pezizales	Humaria	hemisphaerica	Fl-PC	0.072	70.11	4	2672	REG (Weber 53)
Ascomycota	Pezizales	Iodophanus	carneus	Fl-PC	0.032	31.73	2	2658	REG
Ascomycota	Pezizales	Jafnea	semitosta	PI-FC	3.707	3625.45		5946	
Ascomycota	Pezizales	Kalaharituber	pfeilii	CS	0.081	78.99		6022	F3 v1.0
Ascomycota	Pezizales	Lasiobolus	cuniculi	Fl-PC	0.026	25.27	1-2	2661	REG (Weber 187)
Ascomycota	Pezizales	Lasiobolus	cuniculi	Fl-PC	0.028	27.74	1-2	2662	no herbarium specimen (Weber 189)
Ascomycota	Pezizales	Leucangium	carthusianum	CS	0.117	114.19		6023	GMNB180 v1.0
Ascomycota	Pezizales	Leucoscypha	leucotricha	Fl-PC	0.120	117.23	7?	2707	BARAL 4275
Ascomycota	Pezizales	Morchella	fluvialis	CS	0.056	55.01		6042	PhC 265 v3.0
Ascomycota	Pezizales	Morchella	angusticeps	CS	0.058	56.79		6024	Mel-15 v1.0
Ascomycota	Pezizales	Morchella	brunnea	CS	0.058	56.69		6025	Mel-22 v1.0
Ascomycota	Pezizales	Morchella	diminutiva	CS	0.055	53.42		6026	Mes-2 v1.0
Ascomycota	Pezizales	Morchella	disparilis	CS	0.052	50.42		6027	PhC 293 v1.0
Ascomycota	Pezizales	Morchella	disparilis	CS	0.052	50.42		6040	PhC 293 v1.0
Ascomycota	Pezizales	Morchella	eohespera	CS	0.053	52.04		6041	Mel-19 v1.0
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.046	44.84	3	2605	REG (Weber 11)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.047	46.36	3	2606	REG (Weber 9)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.047	46.36	3	2601	REG (Weber 290)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.047	46.36	3	2600	REG (Weber 3)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.047	46.36	3	2599	REG (Weber 2)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.047	46.36	3	2598	REG (Weber 1)
Ascomycota	Pezizales	Morchella	esculenta	CS	0.049	48.21		5228	CCBAS932 v1.0
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.050	48.83	3	2607	REG (Weber 7)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.051	49.78	3	2608	REG (Weber 8)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.052	50.54	3	2609	REG (Weber 10)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.052	50.54	3	2602	REG (Weber 6)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.052	51.30	3	2603	REG (Weber 5)
Ascomycota	Pezizales	Morchella	esculenta	Fl-PC	0.053	52.06	3	2604	REG (Weber 4)
Ascomycota	Pezizales	Morchella	fluvialis	CS	0.056	55.01		6028	PhC 265 v3.0
Ascomycota	Pezizales	Morchella	hispaniolensis	CS	0.064	62.73		6029	Mel-18 v1.0
Ascomycota	Pezizales	Morchella	importuna	CS	0.049	48.21		6030	CCBAS932 v1.0
Ascomycota	Pezizales	Morchella	importuna	CS	0.050	48.80		6031	SCYDJ1-A1 v1.0
Ascomycota	Pezizales	Morchella	kakiicolor	CS	0.070	68.81		6032	PhC 280 v3.0
Ascomycota	Pezizales	Morchella	peruviana	CS	0.065	63.37		6033	NRRL 66754 v1.0
Ascomycota	Pezizales	Morchella	prava	CS	0.054	52.91		6034	Mes-7 v1.0
Ascomycota	Pezizales	Morchella	pulchella	CS	0.059	57.27		6035	Mel-31 v1.0
Ascomycota	Pezizales	Morchella	punctipes	CS	0.056	54.99		6036	GB769 v1.0
Ascomycota	Pezizales	Morchella	semilibera	CS	0.057	55.52		6037	PhC 218 v1.0
Ascomycota	Pezizales	Morchella	snyderi	CS	0.056	54.77		6038	DOB2414 v1.0
Ascomycota	Pezizales	Morchella	steppicola	CS	0.083	81.03		6039	PhC 289 v1.0
Ascomycota	Pezizales	Neottiella		DAPI-IC	0.035	34.20		6014	TAAM192257
Ascomycota	Pezizales	Neottiella		DAPI-IC	0.037	36.10		5806	TAAM 62474
Ascomycota	Pezizales	Neottiella	aphanodictyon	DAPI-IC	0.419	410.00		5997	TAAM 188259
Ascomycota	Pezizales	Neottiella	aphanodictyon	DAPI-IC	0.889	869.00		6002	TAAM117254
Ascomycota	Pezizales	Neottiella	aphanodictyon	DAPI-IC	5.031	4920.00		5198	Höijer 4003,TAAM190773
Ascomycota	Pezizales	Neottiella	hetieri	DAPI-IC	0.043	41.80		5807	TAAM 062740
Ascomycota	Pezizales	Neottiella	hetieri	DAPI-IC	0.426	417.00		5998	TAAM 192251
Ascomycota	Pezizales	Neottiella	hetieri	DAPI-IC	0.801	783.00		6001	TAAM 188351
Ascomycota	Pezizales	Neottiella	rutilans	DAPI-IC	0.634	620.00		6000	Teuvo Ahti 21045
Ascomycota	Pezizales	Neottiella	rutilans	Fl-PC	0.798	780.00	50?	2709	REG (Weber 64)
Ascomycota	Pezizales	Neottiella	rutilans	Fl-PC	0.818	800.09	50?	2710	REG (Weber 63)
Ascomycota	Pezizales	Neottiella	rutilans	Fl-PC	1.030	1007.00		2770	TAAM157947
Ascomycota	Pezizales	Neottiella	rutilans	Fl-PC	1.127	1102.00		5805	TAAM 188382
Ascomycota	Pezizales	Neottiella	rutilans	DAPI-IC	1.827	1787.00		6003	H.Harmaja 27.10.1967
Ascomycota	Pezizales	Neottiella	rutilans	DAPI-IC	5.035	4924.00		6007	TAAM 190773, PH 4003
Ascomycota	Pezizales	Neottiella	rutilans	DAPI-IC	5.910	5780.00		5196	Höijer 4027; TAAM190748
Ascomycota	Pezizales	Neottiella	rutilans	DAPI-IC	5.930	5800.00		5197	Höijer 3998; TAAM190774
Ascomycota	Pezizales	Neottiella	vivida	Fl-PC	1.457	1425.00		2771	TAAM 135733
Ascomycota	Pezizales	Neottiella	vivida	DAPI-IC	2.275	2225.00		6004	TAAM 190776; PH 3972
Ascomycota	Pezizales	Neottiella	vivida	DAPI-IC	3.556	3478.00		6005	TAAM 117252b
Ascomycota	Pezizales	Neottiella	vivida	DAPI-IC	3.804	3720.00		6011	TAAM 192345
Ascomycota	Pezizales	Neottiella	vivida	DAPI-IC	4.849	4742.00		6012	TAAM 190777, PH3917
Ascomycota	Pezizales	Neottiella	vivida	DAPI-IC	5.109	4997.00		6008	7804
Ascomycota	Pezizales	Neottiella	vivida	DAPI-IC	5.379	5261.00		6009	US Soderholm 1327
Ascomycota	Pezizales	Neottiella	vivida	DAPI-IC	5.408	5289.00		6010	TAAM190775; PH 2595
Ascomycota	Pezizales	Octospora		DAPI-IC	0.019	19.00		5808	TAAM 118199
Ascomycota	Pezizales	Octospora	axillaris	Fl-PC	0.196	191.52	12	2712	BARAL 3916
Ascomycota	Pezizales	Octospora	bridei	Fl-PC	0.211	206.15	12	2714	J. Häffner
Ascomycota	Pezizales	Octospora	humosa	Fl-PC	0.274	268.09	18?	2716	REG (Weber 54)
Ascomycota	Pezizales	Octospora	humosa	Fl-PC	0.325	317.68	18?	2715	REG (Weber 69)
Ascomycota	Pezizales	Octospora	humosa	DAPI-IC	0.448	438.00		5999	6604 Veli Haikonen
Ascomycota	Pezizales	Octospora	humosa	DAPI-IC	0.515	503.50		5802	TAAM 157953
Ascomycota	Pezizales	Octospora	leucoloma	Fl-PC	0.098	95.38	6	2711	REG
Ascomycota	Pezizales	Otidea	onotica	Fl-PC	0.037	36.67	2	2668	REG
Ascomycota	Pezizales	Peziza	ammophila	Fl-PC	0.054	53.01	3	2642	REG
Ascomycota	Pezizales	Peziza	ampelina	Fl-PC	0.054	53.01	3	2643	REG
Ascomycota	Pezizales	Peziza	ampliata	Fl-PC	0.047	46.36	3	2633	REG
Ascomycota	Pezizales	Peziza	arvernensis	Fl-PC	0.052	51.30	3	2641	REG
Ascomycota	Pezizales	Peziza	badia	Fl-PC	0.056	54.53	3	2646	REG (Weber 26)
Ascomycota	Pezizales	Peziza	badia	Fl-PC	0.057	55.48	3	2647	REG (Weber 42)
Ascomycota	Pezizales	Peziza	badia	Fl-PC	0.058	56.24	3	2648	REG (Weber 39)
Ascomycota	Pezizales	Peziza	badioconfusa	Fl-PC	0.055	53.77	3	2645	REG
Ascomycota	Pezizales	Peziza	echinospora	CS	0.065	63.77		6043	DOB1120 v1.0
Ascomycota	Pezizales	Peziza	limnaea	Fl-PC	0.054	53.01	3	2644	REG
Ascomycota	Pezizales	Peziza	lobulata	DAPI-IC	0.034	33.25		5869	TAAM 165093 1997-056
