family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Noctuidae	Apamea	monoglypha	Apamea monoglypha	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Apamea monoglypha	NA	875885
Noctuidae	Axylia	putris	Axylia putris	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Axylia putris	NA	988077
Noctuidae	Catocala	fraxini	Catocala fraxini	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Catocala fraxini	NA	423510
Noctuidae	Catocala	nupta	Catocala nupta	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Catocala nupta	NA	423320
Noctuidae	Catocala	puerpera	Catocala puerpera	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Catocala puerpera	NA	1734909
Noctuidae	Cerastis	leucographa	Cerastis leucographa	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Cerastis leucographa	NA	997530
Noctuidae	Cerastis	rubricosa	Cerastis rubricosa	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Cerastis rubricosa	NA	988089
Noctuidae	Conistra	vaccinii	Conistra vaccinii	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Conistra vaccinii	NA	706635
Noctuidae	Cosmia	trapezina	Cosmia trapezina	32	32	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Cosmia trapezina	NA	116126
Noctuidae	Diarsia	brunnea	Diarsia brunnea	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Diarsia brunnea	NA	987923
Noctuidae	Diarsia	rubi	Diarsia rubi	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Diarsia rubi	NA	987925
Noctuidae	Dypterygia	scabriuscula	Dypterygia scabriuscula	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Dypterygia scabriuscula	NA	987927
Noctuidae	Enargia	decolor	Enargia decolor	30	30	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Enargia decolor	NA	689121
Noctuidae	Eugnorisma	depuncta	Eugnorisma depuncta	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Eugnorisma depuncta	NA	988113
Noctuidae	Euplexia	lucipara	Euplexia lucipara	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Euplexia lucipara	NA	987933
Noctuidae	Eupsilia	transversa	Eupsilia transversa	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Eupsilia transversa	NA	116130
Noctuidae	Eurois	occulta	Eurois occulta	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Eurois occulta	NA	987425
Noctuidae	Gortyna	flavago	Gortyna flavago	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Gortyna flavago	NA	988118
Noctuidae	Hoplodrina	ambigua	Hoplodrina ambigua	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Hoplodrina ambigua	NA	875924
Noctuidae	Hyblaea	puera	Hyblaea puera	31	31	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	1	Hyblaea puera	NA	268502
Noctuidae	Hypena	proboscidalis	Hypena proboscidalis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Hypena proboscidalis	NA	753189
Noctuidae	Leucania	comma	Leucania comma	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Leucania comma	NA	987968
Noctuidae	Lithophane	consocia	Lithophane consocia	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Lithophane consocia	NA	1594362
Noctuidae	Lithophane	ornitopus	Lithophane ornitopus	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Lithophane ornitopus	NA	987973
Noctuidae	Luperina	testacea	Luperina testacea	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Luperina testacea	NA	988174
Noctuidae	Mamestra	brassicae	Mamestra brassicae	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Mamestra brassicae	NA	55057
Noctuidae	Mythimna	conigera	Mythimna conigera	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Mythimna conigera	NA	987984
Noctuidae	Mythimna	favicolor	Mythimna favicolor	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Mythimna favicolor	NA	1870099
Noctuidae	Mythimna	impura	Mythimna impura	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Mythimna impura	NA	987985
Noctuidae	Mythimna	pallens	Mythimna pallens	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Mythimna pallens	NA	987986
Noctuidae	Mythimna	pudorina	Mythimna pudorina	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Mythimna pudorina	NA	987987
Noctuidae	Mythimna	turca	Mythimna turca	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Mythimna turca	NA	987990
Noctuidae	Noctua	comes	Noctua comes	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Noctua comes	NA	987992
Noctuidae	Noctua	fimbriata	Noctua fimbriata	29	29	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Noctua fimbriata	NA	753202
Noctuidae	Noctua	janthina	Noctua janthina	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Noctua janthina	NA	987996
Noctuidae	Noctua	pronuba	Noctua pronuba	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Noctua pronuba	NA	214277
Noctuidae	Nycteola	frigidana	Nycteola frigidana	25	25	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Nycteola frigidana	NA	687052
Noctuidae	Ochropleura	plecta	Ochropleura plecta	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Ochropleura plecta	NA	320037
Noctuidae	Orthosia	cruda	Orthosia cruda	32	32	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Orthosia cruda	NA	988010
Noctuidae	Orthosia	gothica	Orthosia gothica	36	36	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Orthosia gothica	NA	43337
Noctuidae	Orthosia	gracilis	Orthosia gracilis	14	14	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Orthosia gracilis	NA	997542
Noctuidae	Orthosia	incerta	Orthosia incerta	30	30	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Orthosia incerta	NA	988011
Noctuidae	Orthosia	miniosa	Orthosia miniosa	27	27	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Orthosia miniosa	NA	988012
Noctuidae	Orthosia	stabilis	Orthosia stabilis	29	29	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Orthosia stabilis	NA	116131
Noctuidae	Peridroma	saucia	Peridroma saucia	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Peridroma saucia	NA	244290
Noctuidae	Phlogophora	meticulosa	Phlogophora meticulosa	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Phlogophora meticulosa	NA	875884
Noctuidae	Plusiodonta	casta	Plusiodonta casta	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Plusiodonta casta	NA	1137977
Noctuidae	Polytela	gloriosae	Polytela gloriosae	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polytela gloriosae	NA	1736069
Noctuidae	Pyrrhia	exprimens	Pyrrhia exprimens	28	28	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Pyrrhia exprimens	NA	38058
Noctuidae	Rivula	sericealis	Rivula sericealis	30	30	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Rivula sericealis	NA	753224
Noctuidae	Scoliopteryx	libatrix	Scoliopteryx libatrix	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Scoliopteryx libatrix	NA	132600
Noctuidae	Sesamia	inferens	Sesamia inferens	31	31	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	1	Sesamia inferens	NA	492764
Noctuidae	Spodoptera	littoralis	Spodoptera littoralis	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Spodoptera littoralis	NA	7109
Noctuidae	Xylena	vetusta	Xylena vetusta	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Xylena vetusta	NA	988050
Noctuidae	Xylocampa	areola	Xylocampa areola	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	1	Xylocampa areola	NA	1870430
Notodontidae	Cerura	erminea	Cerura erminea	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cerura erminea	NA	987899
Notodontidae	Cerura	vinula	Cerura vinula	21	21	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cerura vinula	NA	987900
Notodontidae	Clostera	anachoreta	Clostera anachoreta	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Clostera anachoreta	NA	499538
Notodontidae	Clostera	apicalis	Clostera apicalis	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Clostera apicalis	NA	214091
Notodontidae	Clostera	curtula	Clostera curtula	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Clostera curtula	NA	987902
Notodontidae	Clostera	pigra	Clostera pigra	23	23	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Clostera pigra	NA	753165
Notodontidae	Drepana	curvatula	Drepana curvatula	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Drepana curvatula	NA	104427
Notodontidae	Drepana	falcataria	Drepana falcataria	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Drepana falcataria	NA	104428
Notodontidae	Heterocampa	guttivitta	Heterocampa guttivitta	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Heterocampa guttivitta	NA	214164
Notodontidae	Notodonta	dembowskii	Notodonta dembowskii	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Notodonta dembowskii	NA	1502191
Notodontidae	Notodonta	tritophus	Notodonta tritophus	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Notodonta tritophus	NA	997287
Notodontidae	Notodonta	ziczac	Notodonta ziczac	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Notodonta ziczac	NA	988002
Notodontidae	Peridea	oberthueri	Peridea oberthueri	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Peridea oberthueri	NA	1849086
Notodontidae	Phalera	bucephala	Phalera bucephala	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Phalera bucephala	NA	753216
Notodontidae	Pygaera	timon	Pygaera timon	10	10	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Pygaera timon	NA	2562041
Notodontidae	Schizura	concinna	Schizura concinna	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Schizura concinna	NA	688603
Notodontidae	Semidonta	biloba	Semidonta biloba	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Semidonta biloba	NA	1502210
Notodontidae	Stauropus	basalis	Stauropus basalis	14	14	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Stauropus basalis	NA	1481757
Nymphalidae	Abananote	erinome	Abananote erinome	150	150	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	1	Abananote erinome	NA	501937
Nymphalidae	Actinote	alcione	Actinote alcione	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Actinote alcione	NA	NA
Nymphalidae	Actinote	carycina	Actinote carycina	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	1	Actinote carycina	NA	501968
Nymphalidae	Actinote	melanisans	Actinote melanisans	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	1	Actinote melanisans	NA	501976
Nymphalidae	Actinote	parapheles	Actinote parapheles	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	1	Actinote parapheles	NA	501978
