available_samples_ready	common_name	desc	family	family_representative	family_representative_link	genome_notes	genus	infra_epithet	lab_work_status	marked_done	material_status	order_group	prefix	project_code	sample_count	scientific_name	sequencing_material_status_updated_at	sequencing_status	species_id	submitted_gals	taxon_group	taxon_id	taxon_uri	tissue_depleted	tissue_status	sequencing_status_simple	sequencing_status_dtol	sequencing_status_asg	sequencing_status_ergapi	sequencing_status_vgp	sequencing_status_blax	sequencing_status_durb	sequencing_status_rnd	sequencing_status_lawn	sequencing_status_berri	sequencing_status_meier	sequencing_status_misk	sample_collected	sample_acquired	in_progress
No		ACCEPTED	Scirtidae				Contacyphon		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-05-24T03:20:18.89514'}]			Coleoptera	icConCoar	['DTOL']	1	Contacyphon coarctatus		[{'updated_at': '2023-05-24T03:20:18.959041', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	6236	NATURAL HISTORY MUSEUM	Arthropoda	1553256		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Sagittiferidae				Convolutriloba		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}]			Acoela	txConMacr	['ASG']	10	Convolutriloba macropyga			1339	NOVA SOUTHEASTERN UNIVERSITY	Xenacoelomorpha	536237			Unk	in_progress		in_progress										ASG	ASG	ASG
Yes		ACCEPTED	Convolvulaceae				Convolvulus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:36:44.59863'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:36:44.59863'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2021-05-13T10:00:41.741528'}]			Solanales	daConArve	['DTOL']	4	Convolvulus arvensis		[{'updated_at': '2021-12-19T21:19:04.150645', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:23:16.767696', 'name': '10X', 'status': 'COMPLETE'}]	498	ROYAL BOTANIC GARDENS KEW	Tracheophyta	4123			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Coniopterygidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281323535%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Conwentzia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:59.553146'}]			Neuroptera	inConPsoc	['DTOL']	3	Conwentzia psociformis	2023-07-04 10:23:03	[{'updated_at': '2022-10-04T11:42:56.291031', 'name': 'HIC', 'status': 'COMPLETE'}]	3748	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1323535			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Psathyrellaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2871717%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Coprinellus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:07:52.026985'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:33:23.285692'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-10-20T12:30:30.863009'}]		RECOLLECTION_REQUIRED	Agaricales	gfCopMica	['DTOL']	6	Coprinellus micaceus	2022-09-20 15:52:49	[{'updated_at': '2021-12-19T21:22:42.422468', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-01-09T08:58:15.791521', 'name': 'PACBIO', 'status': 'COMPLETE'}]	2054	ROYAL BOTANIC GARDENS KEW	Basidiomycota	71717		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Psathyrellaceae				Coprinopsis		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-08-29T13:01:06.914498'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-07-25T19:00:18.350355'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-08-11T11:20:18.803106'}]			Agaricales	gfCopAtra	['DTOL']	6	Coprinopsis atramentaria		[{'updated_at': '2023-07-25T19:00:18.420934', 'name': 'HIC', 'status': 'IN_PROGRESS'}]	6545	ROYAL BOTANIC GARDENS KEW	Basidiomycota	71694		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Psathyrellaceae				Coprinopsis		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:33:21.778797'}]			Agaricales	gfCopPica	['DTOL']	6	Coprinopsis picacea		[{'updated_at': '2021-11-24T23:33:21.778797', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	2055	ROYAL BOTANIC GARDENS KEW	Basidiomycota	230786		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Bordered carl	ACCEPTED	Tischeriidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28913186%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Coptotriche		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2020-08-04T00:00:00'}]			Lepidoptera	ilCopMarg	['DTOL']	3	Coptotriche marginea			281	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	913186			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes		ACCEPTED	Culicidae				Coquillettidia		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-05-11T03:00:24.339323'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-05-23T19:00:21.273467'}]			Diptera	idCoqRich	['DTOL']	3	Coquillettidia richiardii		[{'updated_at': '2023-08-01T13:00:27.616507', 'name': 'HIC', 'status': 'COMPLETE'}]	6180	NATURAL HISTORY MUSEUM	Arthropoda	1245328			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Tufted coral weed	ACCEPTED	Corallinaceae				Corallina		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-08-04T15:46:08.825528'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:42:24.589976'}]			Corallinales	urCorCaes	['DTOL']	10	Corallina caespitosa			1647	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	1141737			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Basket shell	ACCEPTED	Corbulidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28228466%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Corbula		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:39.905615'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-07T04:20:17.67363'}]			Myida	xbCorGibb	['DTOL']	5	Corbula gibba		[{'updated_at': '2022-10-04T11:43:50.713523', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-12-07T04:20:17.753664', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1637	MARINE BIOLOGICAL ASSOCIATION,NATURAL HISTORY MUSEUM	Mollusca	228466		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	NA	ACCEPTED	Scathophagidae				Cordilura		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-01-18T20:00:08.04677'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-17T04:20:21.338'}]		RECOLLECTION_REQUIRED	Diptera	idCorAlbi	['DTOL']	2	Cordilura albipes	2023-02-21 14:18:43	[{'updated_at': '2023-04-12T07:51:39.114808', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-03-27T07:58:01.88453', 'name': 'PACBIO', 'status': 'COMPLETE'}]	5173	UNIVERSITY OF OXFORD	Arthropoda	113139			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	NA	ACCEPTED	Scathophagidae				Cordilura		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:49.295447'}]			Diptera	idCorCili	['DTOL']	4	Cordilura ciliata		[{'updated_at': '2022-11-01T15:18:49.334195', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	2922	UNIVERSITY OF OXFORD	Arthropoda	113142			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Scathophagidae				Cordilura		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-06-12T19:00:18.132762'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-06-15T03:20:09.400969'}]			Diptera	idCorImpu	['DTOL']	1	Cordilura impudica		[{'updated_at': '2023-09-08T11:31:34.828693', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-10-16T08:06:58.69868', 'name': 'PACBIO', 'status': 'COMPLETE'}]	6385	UNIVERSITY OF OXFORD	Arthropoda	1118052		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	golden-ringed dragonfly	ACCEPTED	Cordulegastridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28126173%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Cordulegaster		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-02-09T11:12:59.774656'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:40.710899'}]			Odonata	ioCorBolt	['DTOL']	4	Cordulegaster boltonii		[{'updated_at': '2022-03-17T15:14:49.929271', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-01T15:17:40.74814', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1710	NATURAL HISTORY MUSEUM	Arthropoda	126173		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	downy emerald	ACCEPTED	Corduliidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28197156%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Cordulia		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-04-05T03:20:15.841173'}]		RECOLLECTION_REQUIRED	Odonata	ioCorAene	['DTOL']	1	Cordulia aenea	2023-08-08 10:26:50	[{'updated_at': '2023-04-05T03:20:15.921114', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	5637	UNIVERSITY OF OXFORD	Arthropoda	197156		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Cordycipitaceae				Cordyceps		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-28T20:00:13.733318'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-30T19:00:21.008257'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-05-09T12:15:28.716059'}]			Hypocreales	grCorFumo	['DTOL']	10	Cordyceps fumosorosea		[{'updated_at': '2023-03-20T12:59:10.149074', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-04-17T08:04:48.865693', 'name': 'PACBIO', 'status': 'COMPLETE'}]	4273	ROYAL BOTANIC GARDENS KEW	Ascomycota	114497		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Erect Clublet	ACCEPTED	Rhodymeniaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2838329%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Cordylecladia		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-08-02T15:30:15.648092'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:25:33.591218'}]			Rhodymeniales	urCorErec	['DTOL']	3	Cordylecladia erecta		[{'updated_at': '2022-08-23T09:50:40.782413', 'name': 'HIC', 'status': 'COMPLETE'}]	3482	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	38329		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	NA	ACCEPTED	Malachiidae				Cordylepherus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:23:33.249685'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:01.160947'}]			Coleoptera	icCorViri	['DTOL']	4	Cordylepherus viridis		[{'updated_at': '2022-06-08T10:29:47.937147', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-01T15:18:01.199814', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	2307	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1048942			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	common whitefish	ACCEPTED	Salmonidae				Coregonus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:08.955717'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-09T04:20:09.058226'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-11-07T13:15:23.322705'}]			Salmoniformes	fCorLav	['DTOL']	10	Coregonus lavaretus		[{'updated_at': '2023-02-02T08:56:25.069445', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-09T04:20:09.096377', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3591	SANGER INSTITUTE	Chordata	59291		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Orange-tipped sea squirt	ACCEPTED	Corellidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28431183%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Corella		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:09:08.858866'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:41.036674'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:39.448006'}]			Enterogona	kaCorEumy	['DTOL']	10	Corella eumyota		[{'updated_at': '2021-12-19T21:21:10.822083', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-10-04T11:07:41.071255', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2022-01-04T14:12:39.448006', 'name': 'RNASEQ', 'status': 'IN_PROGRESS'}]	833	MARINE BIOLOGICAL ASSOCIATION	Chordata	431183			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Sciomyzidae				Coremacera		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:42:48.126238'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:02:10.301807'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:42:48.126238'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:40.439358'}]			Diptera	idCorMarg	['DTOL']	11	Coremacera marginata		[{'updated_at': '2021-12-19T21:21:02.024107', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-10-05T13:59:50.988726', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2022-01-04T14:12:40.439358', 'name': 'RNASEQ', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:22:58.942499', 'name': '10X', 'status': 'COMPLETE'}]	426	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1226616			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Dock bug	ACCEPTED	Coreidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281545300%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Coreus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-25T20:52:25.580321'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:07.994788'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-12-14T12:20:28.199701'}]			Hemiptera	ihCorMarg	['DTOL']	7	Coreus marginatus		[{'updated_at': '2021-11-25T20:52:07.994788', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:22:44.463129', 'name': '10X', 'status': 'COMPLETE'}]	173	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1545300		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Corixidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281545103%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Corixa		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-11-25T20:51:16.068442'}]		RECOLLECTION_REQUIRED	Hemiptera	ihCorPunc	['DTOL']	1	Corixa punctata			358	NATURAL HISTORY MUSEUM	Arthropoda	1545103			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Cinnamon Bug	ACCEPTED	Rhopalidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%281511259%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Corizus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:35:36.431574'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:10:00.314011'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T00:16:14.284651'}]			Hemiptera	ihCorHyos	['DTOL']	4	Corizus hyoscyami		[{'updated_at': '2021-12-19T21:21:16.396491', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-25T00:16:14.284651', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:24:39.052029', 'name': '10X', 'status': 'COMPLETE'}]	172	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1511259			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	brown garden snail	ACCEPTED	Helicidae				Cornu		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:45:28.638212'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:32:37.659215'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:39:20.888083'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-09-14T13:30:02.607086'}]			Stylommatophora	xgCorAspe	['DTOL']	333	Cornu aspersum		[{'updated_at': '2021-12-19T21:21:44.747842', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-24T23:39:20.888083', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:26:27.797254', 'name': '10X', 'status': 'COMPLETE'}]	1384	NATURAL HISTORY MUSEUM,SANGER INSTITUTE	Mollusca	6535			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Cornaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28367354%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Cornus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-08-04T15:46:08.825528'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:17.000051'}]		RECOLLECTION_REQUIRED	Cornales	drCorSang	['DTOL']	2	Cornus sanguinea	2023-04-24 11:16:47	[{'updated_at': '2022-11-01T08:36:38.995973', 'name': 'HIC', 'status': 'COMPLETE'}]	771	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	367354		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Cornaceae				Cornus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:05:34.948452'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:26:38.516517'}]			Cornales	drCorSuec	['DTOL']	4	Cornus suecica		[{'updated_at': '2021-12-19T21:21:58.719589', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-09-22T08:09:02.009907', 'name': 'PACBIO', 'status': 'COMPLETE'}]	2028	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	164435		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Corophiidae				Corophium		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:38:54.60174'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-04-13T03:20:21.42468'}]		RECOLLECTION_REQUIRED	Amphipoda	qmCorVolu	['DTOL']	2	Corophium volutator	2023-07-10 12:17:41	[{'updated_at': '2021-12-19T21:21:52.570098', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-04-13T03:20:21.499433', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1434	NATURAL HISTORY MUSEUM	Arthropoda	371472		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Latridiidae				Corticarina		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-11T04:20:15.572704'}]		RECOLLECTION_REQUIRED	Coleoptera	icCorMinu	['DTOL']	1	Corticarina minuta	2023-02-21 14:38:48	[{'updated_at': '2023-01-11T04:20:15.656458', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	5213	UNIVERSITY OF OXFORD	Arthropoda	1501868		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Plakinidae				Corticium		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-03-21T20:00:30.184712'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-06-08T10:26:31.397508'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-02-15T12:50:47.210637'}]			Homosclerophorida	ooCorCand	['ASG']	21	Corticium candelabrum		[{'updated_at': '2023-06-28T07:50:36.30548', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-01-16T08:54:37.913236', 'name': 'PACBIO', 'status': 'COMPLETE'}]	1903	GEOMAR HELMHOLTZ CENTRE	Porifera	121492		False	Yes	in_progress		in_progress										ASG	ASG	ASG
Yes		ACCEPTED	Cortinariaceae				Cortinarius		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-07-25T19:00:19.041862'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-08-17T18:00:14.732792'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-08-11T11:20:16.316878'}]			Agaricales	gfCorAcut	['DTOL']	3	Cortinarius acutus		[{'updated_at': '2023-07-25T19:00:19.112425', 'name': 'HIC', 'status': 'IN_PROGRESS'}, {'updated_at': '2023-08-17T18:00:14.804208', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	6548	ROYAL BOTANIC GARDENS KEW	Basidiomycota	165390		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Cortinariaceae				Cortinarius		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-29T14:02:05.52132'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:11.298839'}]			Agaricales	gfCorAmoe	['DTOL']	3	Cortinarius amoenolens		[{'updated_at': '2023-02-08T08:48:39.629021', 'name': 'HIC', 'status': 'COMPLETE'}]	4291	ROYAL BOTANIC GARDENS KEW	Basidiomycota	1978343		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Cortinariaceae				Cortinarius		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-08-07T11:46:43.667627'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-07-25T19:00:06.106708'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-08-11T11:20:13.902266'}]			Agaricales	gfCorAnom	['DTOL']	5	Cortinarius anomalus		[{'updated_at': '2023-07-25T19:00:06.392964', 'name': 'HIC', 'status': 'IN_PROGRESS'}]	6547	ROYAL BOTANIC GARDENS KEW	Basidiomycota	86079		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	chalky webcap	ACCEPTED	Cortinariaceae				Cortinarius		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-29T14:02:03.938565'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:14.711181'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-07-06T15:00:26.023527'}]			Agaricales	gfCorBerg	['DTOL']	5	Cortinarius bergeronii		[{'updated_at': '2023-03-20T12:59:09.509996', 'name': 'HIC', 'status': 'COMPLETE'}]	4292	ROYAL BOTANIC GARDENS KEW	Basidiomycota	1911259		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	dappled webcap	ACCEPTED	Cortinariaceae				Cortinarius		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-02-20T11:55:22.625539'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-02-21T20:00:10.943226'}]			Agaricales	gfCorBola	['DTOL']	5	Cortinarius bolaris		[{'updated_at': '2023-07-19T07:58:58.251073', 'name': 'HIC', 'status': 'COMPLETE'}]	4238	ROYAL BOTANIC GARDENS KEW	Basidiomycota	183875		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Cortinariaceae				Cortinarius		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-10-04T13:06:02.702425'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:15.754705'}]			Agaricales	gfCorCast	['DTOL']	5	Cortinarius castaneus		[{'updated_at': '2022-12-05T08:41:45.780711', 'name': 'HIC', 'status': 'COMPLETE'}]	4227	ROYAL BOTANIC GARDENS KEW	Basidiomycota	545990		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Cinnamon webcap	ACCEPTED	Cortinariaceae				Cortinarius		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:22:22.552352'}]			Agaricales	gfCorCinm	['DTOL']	1	Cortinarius cinnamomeus		[{'updated_at': '2021-11-24T23:22:22.552352', 'name': 'HIC', 'status': 'IN_PROGRESS'}]	456	ROYAL BOTANIC GARDENS KEW	Basidiomycota	47346		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
